date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-2-18,1,0.0277,-0.0308,0.0382,0.0237
2020-2-18,2,0.0114,0.0216,0.00831,0.0139
2020-2-18,3,0.014,0.023,0.00597,0.0209
2020-2-18,4,0.0174,.,0.0261,0.015
2020-2-18,5,0.0224,0.00151,0.0273,0.0321
2020-2-18,6,0.02,-0.0385,0.0332,0.026
2020-2-18,7,0.02,0.0162,0.0246,0.016
2020-2-18,8,0.00975,.,0.00852,0.0196
2020-2-18,9,0.0287,-0.027,0.0403,0.0156
2020-2-18,10,0.0275,0.00632,0.0385,0.0271
2020-2-18,11,0.0142,0.0168,0.0171,0.00172
2020-2-18,12,0.0132,-0.0017,0.012,0.0162
2020-2-18,13,0.0143,.,.,0.012
2020-2-18,14,0.0213,0.0386,.,0.0183
2020-2-18,15,0.0175,0.0103,.,0.0174
2020-2-18,16,0.0114,-0.00318,.,0.00811
2020-2-18,17,0.0102,-0.00201,0.0156,0.0126
2020-2-18,18,0.0171,0.00738,0.0193,0.0222
2020-2-18,19,0.0101,-0.022,0.0178,.
2020-2-18,20,0.0136,0.00816,0.0184,.
2020-2-18,21,0.0281,-0.0133,0.0169,0.0407
2020-2-18,22,0.017,-0.00128,.,.
2020-2-18,23,.,.,.,.
2020-2-18,24,0.0103,.,0.0133,0.0171
2020-2-18,25,0.0104,-0.0192,0.0101,0.0195
2020-2-18,26,0.00648,0.00666,-0.000545,.
2020-2-18,27,0.0138,.,0.0204,0.0229
2020-2-18,28,0.0113,.,.,0.0171
2020-2-18,29,0.0187,0.0307,0.013,0.0226
2020-2-18,30,0.0225,0.0166,0.0137,0.0451
2020-2-18,31,0.00912,0.00884,0.00929,0.0092
2020-2-18,32,0.0197,.,0.046,0.00962
2020-2-18,33,0.0202,-0.00106,0.0285,0.0266
2020-2-18,34,0.0179,-0.0449,.,0.0285
2020-2-18,35,0.0235,0.00234,0.0269,0.0255
2020-2-18,36,0.0131,-0.00753,0.0154,0.0227
2020-2-18,37,0.00238,.,0.0122,0.000566
2020-2-18,38,0.0251,0.0197,0.0303,0.0213
2020-2-18,39,-0.0016,.,0.0197,0.0404
2020-2-18,40,-0.00817,-0.00701,.,-0.00415
2020-2-18,41,0.0139,-0.000122,0.00415,0.031
2020-2-18,42,0.005,0.0195,-0.00445,0.0116
2020-2-18,43,0.0172,0.0153,0.0134,0.0266
2020-2-18,44,0.0117,-0.00876,0.0302,0.0103
2020-2-18,45,-0.00174,.,.,.
2020-2-18,46,0.0155,.,0.0234,0.0122
2020-2-18,47,0.0234,-0.00741,0.0386,0.0102
2020-2-18,48,-0.0588,.,.,.
2020-2-18,49,0.0295,-0.00858,.,.
2020-2-18,50,0.0203,0.00788,0.0261,0.0221
2020-2-18,51,.,.,.,.
2020-2-18,52,0.00353,.,0.00179,0.00649
2020-2-18,53,0.00873,0.00925,0.0109,0.00414
2020-2-19,1,0.0283,-0.0317,0.0387,0.0249
2020-2-19,2,0.0116,0.0222,0.00814,0.0145
2020-2-19,3,0.0146,0.0232,0.00676,0.0214
2020-2-19,4,0.0175,.,0.0266,0.0147
2020-2-19,5,0.0229,0.00175,0.0279,0.0326
2020-2-19,6,0.0205,-0.0383,0.0334,0.0272
2020-2-19,7,0.0203,0.0162,0.026,0.015
2020-2-19,8,0.00986,.,0.00859,0.0205
2020-2-19,9,0.0289,-0.0259,0.0398,0.0166
2020-2-19,10,0.0287,0.00666,0.04,0.0283
2020-2-19,11,0.0143,0.0174,0.0167,0.00204
2020-2-19,12,0.0137,-0.00478,0.0127,0.0168
2020-2-19,13,0.0142,.,.,0.0119
2020-2-19,14,0.0216,0.0391,.,0.0186
2020-2-19,15,0.0183,0.0108,.,0.0186
2020-2-19,16,0.012,-0.00528,.,0.00998
2020-2-19,17,0.0105,-0.00293,0.0167,0.0127
2020-2-19,18,0.0175,0.00748,0.0197,0.023
2020-2-19,19,0.0101,-0.0202,0.0152,.
2020-2-19,20,0.014,0.00793,0.0192,.
2020-2-19,21,0.0293,-0.0128,0.0184,0.0417
2020-2-19,22,0.0178,-0.00289,.,.
2020-2-19,23,.,.,.,.
2020-2-19,24,0.0106,.,0.0136,0.0184
2020-2-19,25,0.0104,-0.0213,0.0101,0.0202
2020-2-19,26,0.00611,0.00514,-0.000461,.
2020-2-19,27,0.0137,.,0.0208,0.0226
2020-2-19,28,0.0107,.,.,0.0161
2020-2-19,29,0.0192,0.0305,0.0125,0.024
2020-2-19,30,0.023,0.0174,0.0144,0.045
2020-2-19,31,0.00961,0.0083,0.0102,0.0104
2020-2-19,32,0.0201,.,0.0477,0.00965
2020-2-19,33,0.0204,0.000169,0.0279,0.0278
2020-2-19,34,0.0182,-0.0439,.,0.0277
2020-2-19,35,0.0255,0.00264,0.03,0.0261
2020-2-19,36,0.0133,-0.00944,0.0161,0.0235
2020-2-19,37,0.00283,.,0.0122,0.00163
2020-2-19,38,0.0255,0.0193,0.0313,0.0215
2020-2-19,39,-0.00427,.,0.0201,0.0408
2020-2-19,40,-0.00788,-0.00705,.,-0.00433
2020-2-19,41,0.0145,0.00047,0.00457,0.032
2020-2-19,42,0.00515,0.0193,-0.0043,0.0119
2020-2-19,43,0.0175,0.0156,0.0139,0.0265
2020-2-19,44,0.0122,-0.0102,0.0312,0.0132
2020-2-19,45,-0.00179,.,.,.
2020-2-19,46,0.0157,.,0.023,0.0131
2020-2-19,47,0.0233,-0.00631,0.0381,0.0099
2020-2-19,48,-0.0586,.,.,.
2020-2-19,49,0.0305,-0.00917,.,.
2020-2-19,50,0.0207,0.00592,0.027,0.024
2020-2-19,51,.,.,.,.
2020-2-19,52,0.00497,.,0.00156,0.00774
2020-2-19,53,0.00909,0.00919,0.0118,0.00374
2020-2-20,1,0.0289,-0.0325,0.0392,0.026
2020-2-20,2,0.0118,0.0228,0.00806,0.015
2020-2-20,3,0.0152,0.0234,0.00772,0.0219
2020-2-20,4,0.0177,.,0.0272,0.0145
2020-2-20,5,0.0233,0.00198,0.0284,0.0332
2020-2-20,6,0.021,-0.0379,0.0337,0.0282
2020-2-20,7,0.0206,0.016,0.0275,0.0139
2020-2-20,8,0.01,.,0.00879,0.0214
2020-2-20,9,0.029,-0.0252,0.0393,0.0176
2020-2-20,10,0.0297,0.00673,0.0415,0.0296
2020-2-20,11,0.0143,0.0178,0.0162,0.00215
2020-2-20,12,0.0142,-0.00773,0.0135,0.0174
2020-2-20,13,0.0139,.,.,0.0115
2020-2-20,14,0.022,0.0396,.,0.0189
2020-2-20,15,0.0192,0.0111,.,0.0199
2020-2-20,16,0.0127,-0.00734,.,0.0119
2020-2-20,17,0.0109,-0.00376,0.0178,0.013
2020-2-20,18,0.0179,0.00743,0.0201,0.0238
2020-2-20,19,0.01,-0.0186,0.0127,.
2020-2-20,20,0.0144,0.008,0.02,.
2020-2-20,21,0.0306,-0.012,0.0201,0.0426
2020-2-20,22,0.0189,-0.00416,.,.
2020-2-20,23,.,.,.,.
2020-2-20,24,0.0109,.,0.0139,0.0195
2020-2-20,25,0.0104,-0.0232,0.0101,0.0208
2020-2-20,26,0.00571,0.00357,-0.000315,.
2020-2-20,27,0.0138,.,0.0211,0.0224
2020-2-20,28,0.01,.,.,0.0151
2020-2-20,29,0.0196,0.0303,0.0121,0.0254
2020-2-20,30,0.0233,0.0181,0.0149,0.0447
2020-2-20,31,0.0101,0.00775,0.0112,0.0115
2020-2-20,32,0.0207,.,0.0495,0.00967
2020-2-20,33,0.0206,0.00126,0.0272,0.0292
2020-2-20,34,0.0185,-0.043,.,0.027
2020-2-20,35,0.0271,0.00241,0.0327,0.0266
2020-2-20,36,0.0135,-0.0112,0.0167,0.0243
2020-2-20,37,0.00336,.,0.0121,0.00283
2020-2-20,38,0.0259,0.0186,0.0322,0.022
2020-2-20,39,-0.00646,.,0.0206,0.0413
2020-2-20,40,-0.00776,-0.00752,.,-0.0045
2020-2-20,41,0.0152,0.000769,0.00508,0.033
2020-2-20,42,0.00535,0.0192,-0.00411,0.0123
2020-2-20,43,0.0178,0.0158,0.0143,0.0265
2020-2-20,44,0.0124,-0.0117,0.0319,0.0159
2020-2-20,45,-0.00183,.,.,.
2020-2-20,46,0.0157,.,0.0226,0.014
2020-2-20,47,0.0231,-0.00566,0.0377,0.00947
2020-2-20,48,-0.0583,.,.,.
2020-2-20,49,0.0314,-0.00992,.,.
2020-2-20,50,0.0208,0.00371,0.0277,0.0256
2020-2-20,51,.,.,.,.
2020-2-20,52,0.00644,.,0.00138,0.00905
2020-2-20,53,0.00933,0.00882,0.0128,0.00315
2020-2-21,1,0.0294,-0.0335,0.0397,0.0271
2020-2-21,2,0.012,0.0232,0.00805,0.0154
2020-2-21,3,0.016,0.0235,0.00882,0.0224
2020-2-21,4,0.018,.,0.0278,0.0143
2020-2-21,5,0.0237,0.00217,0.0287,0.0338
2020-2-21,6,0.0214,-0.0375,0.0339,0.029
2020-2-21,7,0.0209,0.0158,0.029,0.0127
2020-2-21,8,0.0103,.,0.00916,0.0221
2020-2-21,9,0.0292,-0.025,0.039,0.0186
2020-2-21,10,0.0307,0.00664,0.0429,0.031
2020-2-21,11,0.0142,0.0179,0.0159,0.00203
2020-2-21,12,0.0147,-0.0104,0.0143,0.018
2020-2-21,13,0.0134,.,.,0.0109
2020-2-21,14,0.0223,0.04,.,0.019
2020-2-21,15,0.0201,0.0114,.,0.021
2020-2-21,16,0.0133,-0.00929,.,0.0136
2020-2-21,17,0.0114,-0.00448,0.0189,0.0134
2020-2-21,18,0.0182,0.00722,0.0205,0.0246
2020-2-21,19,0.00984,-0.0173,0.0103,.
2020-2-21,20,0.015,0.00842,0.0208,.
2020-2-21,21,0.0318,-0.0111,0.0216,0.0434
2020-2-21,22,0.0203,-0.00505,.,.
2020-2-21,23,.,.,.,.
2020-2-21,24,0.0113,.,0.0143,0.0206
2020-2-21,25,0.0104,-0.0248,0.00997,0.0215
2020-2-21,26,0.00528,0.00195,-0.0000987,.
2020-2-21,27,0.0139,.,0.0215,0.0223
2020-2-21,28,0.00935,.,.,0.0144
2020-2-21,29,0.0201,0.03,0.0118,0.0267
2020-2-21,30,0.0235,0.0187,0.0153,0.0442
2020-2-21,31,0.0106,0.00716,0.0122,0.0126
2020-2-21,32,0.0214,.,0.0513,0.00972
2020-2-21,33,0.0208,0.00208,0.0265,0.0309
2020-2-21,34,0.0187,-0.0422,.,0.0264
2020-2-21,35,0.0282,0.00162,0.0348,0.0268
2020-2-21,36,0.0137,-0.0128,0.0174,0.0249
2020-2-21,37,0.00398,.,0.0121,0.00411
2020-2-21,38,0.0262,0.0175,0.0329,0.0228
2020-2-21,39,-0.00802,.,0.0212,0.0419
2020-2-21,40,-0.00786,-0.00854,.,-0.00469
2020-2-21,41,0.0159,0.000788,0.00567,0.0339
2020-2-21,42,0.00561,0.0193,-0.00387,0.0126
2020-2-21,43,0.018,0.0159,0.0145,0.0266
2020-2-21,44,0.0124,-0.0134,0.032,0.0182
2020-2-21,45,-0.00191,.,.,.
2020-2-21,46,0.0158,.,0.0222,0.0147
2020-2-21,47,0.0228,-0.0057,0.0374,0.00891
2020-2-21,48,-0.0582,.,.,.
2020-2-21,49,0.0323,-0.0109,.,.
2020-2-21,50,0.0207,0.00126,0.0284,0.0266
2020-2-21,51,.,.,.,.
2020-2-21,52,0.00787,.,0.0013,0.0104
2020-2-21,53,0.0094,0.00823,0.0137,0.00232
2020-2-22,1,0.0299,-0.0345,0.0402,0.0281
2020-2-22,2,0.0121,0.0233,0.00815,0.0157
2020-2-22,3,0.0168,0.0236,0.01,0.023
2020-2-22,4,0.0184,.,0.0283,0.0142
2020-2-22,5,0.0239,0.00214,0.029,0.0344
2020-2-22,6,0.0217,-0.0371,0.0341,0.0295
2020-2-22,7,0.0213,0.0155,0.0308,0.0116
2020-2-22,8,0.0106,.,0.0097,0.0228
2020-2-22,9,0.0294,-0.0253,0.0387,0.0194
2020-2-22,10,0.0316,0.00622,0.0441,0.0325
2020-2-22,11,0.0139,0.0177,0.0156,0.0017
2020-2-22,12,0.0154,-0.0125,0.0152,0.0187
2020-2-22,13,0.0126,.,.,0.00999
2020-2-22,14,0.0226,0.0403,.,0.0189
2020-2-22,15,0.0209,0.0116,.,0.0221
2020-2-22,16,0.0139,-0.0111,.,0.0153
2020-2-22,17,0.0118,-0.00523,0.0199,0.014
2020-2-22,18,0.0185,0.00691,0.0209,0.0252
2020-2-22,19,0.00955,-0.0163,0.00826,.
2020-2-22,20,0.0157,0.00926,0.0214,.
2020-2-22,21,0.0329,-0.0103,0.0232,0.0443
2020-2-22,22,0.0225,-0.00451,.,.
2020-2-22,23,.,.,.,.
2020-2-22,24,0.0116,.,0.0146,0.0214
2020-2-22,25,0.0104,-0.0262,0.00975,0.0221
2020-2-22,26,0.00483,0.00041,0.000191,.
2020-2-22,27,0.0141,.,0.0219,0.0222
2020-2-22,28,0.00869,.,.,0.0138
2020-2-22,29,0.0205,0.0295,0.0115,0.0279
2020-2-22,30,0.0235,0.0189,0.0155,0.0437
2020-2-22,31,0.0111,0.0066,0.0133,0.0135
2020-2-22,32,0.0224,.,0.0533,0.00988
2020-2-22,33,0.021,0.00269,0.0259,0.0329
2020-2-22,34,0.0189,-0.0416,.,0.0261
2020-2-22,35,0.0289,0.000269,0.0363,0.0268
2020-2-22,36,0.0138,-0.0144,0.018,0.0253
2020-2-22,37,0.00462,.,0.012,0.00547
2020-2-22,38,0.0264,0.0163,0.0335,0.0237
2020-2-22,39,-0.00896,.,0.0218,0.0427
2020-2-22,40,-0.00818,-0.0101,.,-0.00486
2020-2-22,41,0.0166,0.000617,0.00631,0.0347
2020-2-22,42,0.00595,0.0198,-0.00357,0.013
2020-2-22,43,0.018,0.0156,0.0145,0.0268
2020-2-22,44,0.0119,-0.0153,0.0317,0.0201
2020-2-22,45,-0.00195,.,.,.
2020-2-22,46,0.0158,.,0.0218,0.0152
2020-2-22,47,0.0223,-0.00674,0.0371,0.00823
2020-2-22,48,-0.0582,.,.,.
2020-2-22,49,0.0329,-0.0122,.,.
2020-2-22,50,0.0203,-0.0015,0.0288,0.027
2020-2-22,51,.,.,.,.
2020-2-22,52,0.00922,.,0.00139,0.0119
2020-2-22,53,0.00934,0.00745,0.0145,0.00132
2020-2-23,1,0.0304,-0.0355,0.0406,0.0291
2020-2-23,2,0.0123,0.0232,0.00834,0.0159
2020-2-23,3,0.0176,0.0236,0.0112,0.0237
2020-2-23,4,0.0188,.,0.0289,0.0141
2020-2-23,5,0.0241,0.00201,0.029,0.035
2020-2-23,6,0.022,-0.0367,0.0342,0.0299
2020-2-23,7,0.0217,0.0152,0.0326,0.0104
2020-2-23,8,0.0111,.,0.0104,0.0233
2020-2-23,9,0.0295,-0.0267,0.0386,0.0201
2020-2-23,10,0.0324,0.00549,0.0453,0.0341
2020-2-23,11,0.0137,0.0174,0.0155,0.00122
2020-2-23,12,0.0161,-0.0144,0.016,0.0195
2020-2-23,13,0.0115,.,.,0.00884
2020-2-23,14,0.0229,0.0405,.,0.0188
2020-2-23,15,0.0217,0.0117,.,0.023
2020-2-23,16,0.0145,-0.0125,.,0.0168
2020-2-23,17,0.0123,-0.00589,0.0208,0.0149
2020-2-23,18,0.0187,0.00648,0.0212,0.0258
2020-2-23,19,0.00918,-0.0156,0.00651,.
2020-2-23,20,0.0166,0.0105,0.022,.
2020-2-23,21,0.034,-0.00948,0.0246,0.0449
2020-2-23,22,0.0252,-0.0032,.,.
2020-2-23,23,.,.,.,.
2020-2-23,24,0.0119,.,0.0149,0.0221
2020-2-23,25,0.0104,-0.0273,0.00944,0.0228
2020-2-23,26,0.00434,-0.00115,0.000537,.
2020-2-23,27,0.0143,.,0.0222,0.0223
2020-2-23,28,0.00806,.,.,0.0135
2020-2-23,29,0.0208,0.0291,0.0113,0.029
2020-2-23,30,0.0234,0.0188,0.0156,0.0433
2020-2-23,31,0.0115,0.0061,0.0143,0.0142
2020-2-23,32,0.0235,.,0.0554,0.0101
2020-2-23,33,0.0213,0.00316,0.0255,0.0351
2020-2-23,34,0.019,-0.041,.,0.026
2020-2-23,35,0.0293,-0.00134,0.0374,0.0266
2020-2-23,36,0.0139,-0.0158,0.0186,0.0256
2020-2-23,37,0.00535,.,0.0119,0.00687
2020-2-23,38,0.0265,0.0148,0.0338,0.0248
2020-2-23,39,-0.00928,.,0.0225,0.0437
2020-2-23,40,-0.0087,-0.0121,.,-0.00503
2020-2-23,41,0.0172,0.000196,0.00698,0.0354
2020-2-23,42,0.00636,0.0205,-0.0032,0.0133
2020-2-23,43,0.0179,0.0151,0.0144,0.0271
2020-2-23,44,0.0112,-0.0173,0.0311,0.0215
2020-2-23,45,-0.00198,.,.,.
2020-2-23,46,0.0159,.,0.0215,0.0155
2020-2-23,47,0.0215,-0.00864,0.0367,0.00744
2020-2-23,48,-0.0583,.,.,.
2020-2-23,49,0.0335,-0.0138,.,.
2020-2-23,50,0.0196,-0.00454,0.0291,0.0268
2020-2-23,51,.,.,.,.
2020-2-23,52,0.0105,.,0.00169,0.0134
2020-2-23,53,0.00914,0.00654,0.0151,0.000194
2020-2-24,1,0.0308,-0.0366,0.041,0.0299
2020-2-24,2,0.0125,0.023,0.00865,0.016
2020-2-24,3,0.0184,0.0236,0.0125,0.0244
2020-2-24,4,0.0193,.,0.0294,0.0142
2020-2-24,5,0.0242,0.0018,0.029,0.0356
2020-2-24,6,0.0222,-0.0363,0.0344,0.03
2020-2-24,7,0.0221,0.0148,0.0345,0.00933
2020-2-24,8,0.0116,.,0.0113,0.0238
2020-2-24,9,0.0296,-0.0289,0.0385,0.0206
2020-2-24,10,0.0331,0.00459,0.0463,0.0358
2020-2-24,11,0.0134,0.017,0.0154,0.000594
2020-2-24,12,0.0168,-0.0159,0.0169,0.0203
2020-2-24,13,0.0103,.,.,0.00749
2020-2-24,14,0.0233,0.0408,.,0.0185
2020-2-24,15,0.0223,0.0117,.,0.0237
2020-2-24,16,0.0151,-0.0136,.,0.0181
2020-2-24,17,0.0127,-0.00649,0.0215,0.016
2020-2-24,18,0.0188,0.00596,0.0214,0.0262
2020-2-24,19,0.00879,-0.0151,0.0051,.
2020-2-24,20,0.0176,0.0121,0.0224,.
2020-2-24,21,0.0349,-0.00872,0.0258,0.0455
2020-2-24,22,0.0281,-0.00118,.,.
2020-2-24,23,.,.,.,.
2020-2-24,24,0.0121,.,0.0151,0.0225
2020-2-24,25,0.0104,-0.028,0.00905,0.0235
2020-2-24,26,0.00379,-0.00274,0.000895,.
2020-2-24,27,0.0145,.,0.0224,0.0224
2020-2-24,28,0.00748,.,.,0.0134
2020-2-24,29,0.0211,0.0287,0.0111,0.0298
2020-2-24,30,0.0232,0.0185,0.0154,0.043
2020-2-24,31,0.012,0.00567,0.0153,0.0147
2020-2-24,32,0.0248,.,0.0576,0.0105
2020-2-24,33,0.0217,0.00353,0.0253,0.0374
2020-2-24,34,0.0191,-0.0405,.,0.0263
2020-2-24,35,0.0293,-0.00315,0.0379,0.0263
2020-2-24,36,0.0139,-0.017,0.0192,0.0257
2020-2-24,37,0.00613,.,0.0118,0.00828
2020-2-24,38,0.0265,0.0133,0.0339,0.026
2020-2-24,39,-0.00898,.,0.0233,0.0447
2020-2-24,40,-0.0094,-0.0146,.,-0.00518
2020-2-24,41,0.0177,-0.000537,0.00764,0.036
2020-2-24,42,0.00682,0.0215,-0.00279,0.0136
2020-2-24,43,0.0177,0.0145,0.014,0.0276
2020-2-24,44,0.0102,-0.0195,0.0302,0.0225
2020-2-24,45,-0.00193,.,.,.
2020-2-24,46,0.016,.,0.0214,0.0156
2020-2-24,47,0.0206,-0.0113,0.0364,0.00656
2020-2-24,48,-0.0585,.,.,.
2020-2-24,49,0.0339,-0.0156,.,.
2020-2-24,50,0.0185,-0.00786,0.0291,0.0262
2020-2-24,51,.,.,.,.
2020-2-24,52,0.0116,.,0.0022,0.0148
2020-2-24,53,0.00884,0.00554,0.0157,-0.00101
2020-2-25,1,0.0311,-0.0376,0.0413,0.0307
2020-2-25,2,0.0127,0.0225,0.00906,0.016
2020-2-25,3,0.0192,0.0234,0.0136,0.0251
2020-2-25,4,0.0197,.,0.0299,0.0143
2020-2-25,5,0.0242,0.00151,0.0289,0.0363
2020-2-25,6,0.0223,-0.036,0.0345,0.03
2020-2-25,7,0.0226,0.0142,0.0365,0.00838
2020-2-25,8,0.0122,.,0.0123,0.0243
2020-2-25,9,0.0296,-0.0319,0.0386,0.0209
2020-2-25,10,0.0338,0.00365,0.0473,0.0374
2020-2-25,11,0.013,0.0164,0.0154,-0.000128
2020-2-25,12,0.0174,-0.0174,0.0176,0.0211
2020-2-25,13,0.00889,.,.,0.00599
2020-2-25,14,0.0236,0.0409,.,0.0181
2020-2-25,15,0.0229,0.0117,.,0.0242
2020-2-25,16,0.0156,-0.0144,.,0.0191
2020-2-25,17,0.0132,-0.00708,0.022,0.0172
2020-2-25,18,0.0187,0.00539,0.0215,0.0265
2020-2-25,19,0.00842,-0.0147,0.00401,.
2020-2-25,20,0.0186,0.014,0.0228,.
2020-2-25,21,0.0357,-0.00824,0.027,0.0459
2020-2-25,22,0.0313,0.00147,.,.
2020-2-25,23,.,.,.,.
2020-2-25,24,0.0123,.,0.0152,0.0226
2020-2-25,25,0.0104,-0.0285,0.00863,0.0241
2020-2-25,26,0.00318,-0.00437,0.00121,.
2020-2-25,27,0.0147,.,0.0224,0.0224
2020-2-25,28,0.00696,.,.,0.0135
2020-2-25,29,0.0214,0.0285,0.011,0.0305
2020-2-25,30,0.0229,0.0179,0.0151,0.0429
2020-2-25,31,0.0124,0.00535,0.0163,0.015
2020-2-25,32,0.0262,.,0.0598,0.011
2020-2-25,33,0.0222,0.00387,0.0253,0.0397
2020-2-25,34,0.0191,-0.04,.,0.0269
2020-2-25,35,0.0291,-0.00508,0.0382,0.026
2020-2-25,36,0.0139,-0.0182,0.0197,0.0256
2020-2-25,37,0.00692,.,0.0118,0.00964
2020-2-25,38,0.0263,0.0116,0.0339,0.0272
2020-2-25,39,-0.00807,.,0.0242,0.0458
2020-2-25,40,-0.0102,-0.0174,.,-0.0053
2020-2-25,41,0.0182,-0.00162,0.00827,0.0364
2020-2-25,42,0.0073,0.0228,-0.00239,0.0138
2020-2-25,43,0.0174,0.0137,0.0134,0.0282
2020-2-25,44,0.00908,-0.0216,0.0292,0.0229
2020-2-25,45,-0.00172,.,.,.
2020-2-25,46,0.0162,.,0.0213,0.0155
2020-2-25,47,0.0195,-0.0146,0.0361,0.00562
2020-2-25,48,-0.0587,.,.,.
2020-2-25,49,0.0342,-0.0174,.,.
2020-2-25,50,0.0172,-0.0114,0.0289,0.0251
2020-2-25,51,.,.,.,.
2020-2-25,52,0.0125,.,0.00293,0.0161
2020-2-25,53,0.00846,0.00454,0.0161,-0.00225
2020-2-26,1,0.0313,-0.0386,0.0415,0.0313
2020-2-26,2,0.0129,0.0218,0.00958,0.0158
2020-2-26,3,0.0199,0.0232,0.0147,0.0259
2020-2-26,4,0.0201,.,0.0303,0.0144
2020-2-26,5,0.0241,0.00116,0.0287,0.0369
2020-2-26,6,0.0224,-0.0358,0.0347,0.0299
2020-2-26,7,0.0231,0.0135,0.0385,0.0076
2020-2-26,8,0.0128,.,0.0134,0.0247
2020-2-26,9,0.0296,-0.0355,0.0386,0.021
2020-2-26,10,0.0344,0.00277,0.0482,0.0392
2020-2-26,11,0.0126,0.0157,0.0155,-0.00092
2020-2-26,12,0.018,-0.0188,0.0182,0.0219
2020-2-26,13,0.00748,.,.,0.00441
2020-2-26,14,0.024,0.0411,.,0.0178
2020-2-26,15,0.0233,0.0115,.,0.0245
2020-2-26,16,0.016,-0.0151,.,0.0197
2020-2-26,17,0.0136,-0.00767,0.0225,0.0186
2020-2-26,18,0.0187,0.00486,0.0215,0.0267
2020-2-26,19,0.00815,-0.0142,0.00324,.
2020-2-26,20,0.0196,0.0162,0.0229,.
2020-2-26,21,0.0363,-0.00795,0.0281,0.0462
2020-2-26,22,0.0345,0.00458,.,.
2020-2-26,23,.,.,.,.
2020-2-26,24,0.0123,.,0.0153,0.0224
2020-2-26,25,0.0104,-0.0287,0.00824,0.0246
2020-2-26,26,0.00249,-0.00604,0.00143,.
2020-2-26,27,0.0148,.,0.0223,0.0224
2020-2-26,28,0.00652,.,.,0.0137
2020-2-26,29,0.0216,0.0287,0.011,0.0309
2020-2-26,30,0.0225,0.017,0.0146,0.043
2020-2-26,31,0.0127,0.00515,0.0172,0.0151
2020-2-26,32,0.0277,.,0.0622,0.0115
2020-2-26,33,0.0228,0.0042,0.0256,0.0418
2020-2-26,34,0.0191,-0.0396,.,0.0278
2020-2-26,35,0.0286,-0.00708,0.0381,0.0255
2020-2-26,36,0.0137,-0.0193,0.02,0.0253
2020-2-26,37,0.00769,.,0.0117,0.0109
2020-2-26,38,0.0261,0.00987,0.0336,0.0284
2020-2-26,39,-0.00655,.,0.0252,0.047
2020-2-26,40,-0.0111,-0.0202,.,-0.00541
2020-2-26,41,0.0185,-0.00315,0.00885,0.0367
2020-2-26,42,0.00777,0.0242,-0.00204,0.014
2020-2-26,43,0.017,0.0129,0.0128,0.0289
2020-2-26,44,0.00785,-0.0237,0.0281,0.023
2020-2-26,45,-0.00124,.,.,.
2020-2-26,46,0.0165,.,0.0215,0.0153
2020-2-26,47,0.0184,-0.0183,0.0358,0.00466
2020-2-26,48,-0.0589,.,.,.
2020-2-26,49,0.0344,-0.0192,.,.
2020-2-26,50,0.0157,-0.0152,0.0286,0.0236
2020-2-26,51,.,.,.,.
2020-2-26,52,0.0133,.,0.00386,0.0172
2020-2-26,53,0.00803,0.00354,0.0163,-0.00348
2020-2-27,1,0.0315,-0.0396,0.0417,0.0318
2020-2-27,2,0.0131,0.0209,0.0102,0.0157
2020-2-27,3,0.0205,0.0228,0.0157,0.0266
2020-2-27,4,0.0205,.,0.0307,0.0147
2020-2-27,5,0.0241,0.000788,0.0284,0.0376
2020-2-27,6,0.0224,-0.0358,0.0349,0.0297
2020-2-27,7,0.0236,0.0126,0.0405,0.00705
2020-2-27,8,0.0135,.,0.0145,0.025
2020-2-27,9,0.0295,-0.0392,0.0387,0.0208
2020-2-27,10,0.0351,0.00212,0.049,0.0409
2020-2-27,11,0.0121,0.0147,0.0154,-0.00175
2020-2-27,12,0.0185,-0.0203,0.0187,0.0225
2020-2-27,13,0.00613,.,.,0.00283
2020-2-27,14,0.0244,0.0412,.,0.0175
2020-2-27,15,0.0236,0.0113,.,0.0246
2020-2-27,16,0.0163,-0.0158,.,0.02
2020-2-27,17,0.0139,-0.00828,0.0227,0.0199
2020-2-27,18,0.0186,0.00434,0.0214,0.0269
2020-2-27,19,0.00803,-0.0133,0.00274,.
2020-2-27,20,0.0207,0.0186,0.023,.
2020-2-27,21,0.0369,-0.00827,0.0292,0.0463
2020-2-27,22,0.0376,0.00783,.,.
2020-2-27,23,.,.,.,.
2020-2-27,24,0.0121,.,0.0153,0.0218
2020-2-27,25,0.0105,-0.0288,0.00792,0.0251
2020-2-27,26,0.00173,-0.00778,0.00149,.
2020-2-27,27,0.0147,.,0.022,0.0222
2020-2-27,28,0.00618,.,.,0.014
2020-2-27,29,0.0218,0.0293,0.0111,0.031
2020-2-27,30,0.0221,0.0161,0.0141,0.0433
2020-2-27,31,0.013,0.00508,0.0179,0.015
2020-2-27,32,0.0293,.,0.0645,0.012
2020-2-27,33,0.0235,0.00463,0.026,0.0436
2020-2-27,34,0.0191,-0.0391,.,0.0289
2020-2-27,35,0.0281,-0.00909,0.0378,0.0249
2020-2-27,36,0.0135,-0.0203,0.0203,0.025
2020-2-27,37,0.00839,.,0.0118,0.012
2020-2-27,38,0.0257,0.00818,0.0331,0.0294
2020-2-27,39,-0.00441,.,0.0263,0.0481
