date,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020-5-7,49,-0.27,-0.0157,1.03,-0.391,-0.423,0.13,-0.151
2020-5-7,50,-0.281,-0.0643,0.573,-0.549,-0.401,0.136,-0.159
2020-5-7,51,-0.269,-0.0271,0.303,-0.309,-0.406,0.151,-0.177
2020-5-7,52,-0.197,0.0143,0.579,-0.333,-0.4,0.131,-0.156
2020-5-7,53,-0.151,0.07,0.147,-0.0629,-0.337,0.109,-0.13
2020-5-8,1,-0.476,-0.126,-0.289,-0.457,-0.434,0.187,-0.231
2020-5-8,2,-0.597,-0.193,0.0632,-0.623,-0.574,0.236,-0.283
2020-5-8,3,-0.4,-0.103,0.0343,-0.533,-0.481,0.184,-0.218
2020-5-8,4,-0.251,-0.0657,-0.0214,-0.481,-0.377,0.15,-0.18
2020-5-8,5,-0.323,-0.0757,-0.236,-0.381,-0.419,0.149,-0.178
2020-5-8,6,-0.496,-0.119,-0.301,-0.557,-0.456,0.191,-0.234
2020-5-8,7,-0.277,-0.07,0.08,-0.356,-0.401,0.149,-0.18
2020-5-8,8,-0.393,-0.08,-0.423,-0.529,-0.517,0.171,-0.211
2020-5-8,9,-0.474,-0.156,0.279,-0.624,-0.571,0.219,-0.263
2020-5-8,10,-0.243,-0.0186,0.331,-0.61,-0.383,0.146,-0.177
2020-5-8,11,-0.283,-0.0557,-0.237,-0.326,-0.409,0.151,-0.183
2020-5-8,12,-0.609,-0.183,0.0743,-0.649,-0.596,0.261,-0.311
2020-5-8,13,-0.33,-0.0914,0.683,-0.447,-0.506,0.174,-0.206
2020-5-8,14,-0.424,-0.14,-0.229,-0.534,-0.484,0.177,-0.211
2020-5-8,15,-0.336,-0.0829,0.504,-0.386,-0.459,0.163,-0.19
2020-5-8,16,-0.406,-0.179,-0.0529,-0.581,-0.496,0.196,-0.234
2020-5-8,17,-0.374,-0.101,0.0614,-0.594,-0.47,0.166,-0.197
2020-5-8,18,-0.301,-0.03,0.309,-0.32,-0.407,0.133,-0.155
2020-5-8,19,-0.234,-0.0343,0.0971,-0.333,-0.376,0.13,-0.155
2020-5-8,20,-0.206,0.0171,-0.12,-0.147,-0.329,0.113,-0.134
2020-5-8,21,-0.71,-0.32,-0.279,-0.677,-0.654,0.287,-0.346
2020-5-8,22,-0.314,-0.0343,-0.576,-0.263,-0.396,0.174,-0.214
2020-5-8,23,-0.331,-0.117,0.289,-0.35,-0.441,0.161,-0.193
2020-5-8,24,-0.451,-0.0886,0.254,-0.516,-0.486,0.167,-0.205
2020-5-8,25,-0.584,-0.226,-0.101,-0.764,-0.587,0.239,-0.284
2020-5-8,26,-0.16,0.0457,0.394,-0.184,-0.33,0.104,-0.124
2020-5-8,27,-0.31,0.04,0.723,-0.246,-0.427,0.15,-0.176
2020-5-8,28,-0.463,-0.103,0.107,-0.677,-0.489,0.18,-0.218
2020-5-8,29,-0.601,-0.257,-0.53,-0.73,-0.603,0.23,-0.274
2020-5-8,30,-0.341,-0.0471,-0.27,-0.549,-0.449,0.134,-0.156
2020-5-8,31,-0.344,-0.0514,0.71,-0.33,-0.406,0.147,-0.171
2020-5-8,32,-0.309,-0.0257,0.231,-0.261,-0.426,0.15,-0.18
2020-5-8,33,-0.316,-0.0729,-0.27,-0.363,-0.394,0.137,-0.167
2020-5-8,34,-0.377,0.06,-0.284,-0.26,-0.347,0.113,-0.136
2020-5-8,35,-0.414,-0.0186,0.117,-0.471,-0.417,0.151,-0.182
2020-5-8,36,-0.39,-0.139,-0.223,-0.493,-0.511,0.18,-0.214
2020-5-8,37,-0.286,-0.03,0.13,-0.13,-0.401,0.129,-0.151
2020-5-8,38,-0.426,-0.177,-0.559,-0.599,-0.416,0.196,-0.241
2020-5-8,39,-0.361,-0.0986,0.37,-0.657,-0.501,0.186,-0.22
2020-5-8,40,-0.257,0.0329,0.233,-0.27,-0.377,0.144,-0.169
2020-5-8,41,-0.566,-0.16,0.109,-0.634,-0.533,0.231,-0.28
2020-5-8,42,-0.416,-0.0986,0.911,-0.634,-0.509,0.19,-0.222
2020-5-8,43,-0.324,-0.139,-0.289,-0.566,-0.417,0.156,-0.189
2020-5-8,44,-0.554,-0.181,-0.389,-0.421,-0.504,0.179,-0.219
2020-5-8,45,-0.19,-0.00571,0.657,-0.241,-0.347,0.113,-0.132
2020-5-8,46,-0.337,-0.0486,0.824,-0.337,-0.413,0.147,-0.172
2020-5-8,47,-0.301,0.0271,0.134,-0.163,-0.331,0.106,-0.129
2020-5-8,48,-0.436,-0.166,-0.421,-0.624,-0.423,0.19,-0.232
2020-5-8,49,-0.267,-0.00143,1.06,-0.39,-0.417,0.129,-0.149
2020-5-8,50,-0.273,-0.0429,0.62,-0.543,-0.399,0.133,-0.156
2020-5-8,51,-0.269,-0.0229,0.334,-0.304,-0.404,0.15,-0.176
2020-5-8,52,-0.2,0.02,0.541,-0.333,-0.396,0.131,-0.156
2020-5-8,53,-0.147,0.0714,0.119,-0.0614,-0.334,0.109,-0.13
2020-5-9,1,-0.47,-0.109,-0.276,-0.451,-0.43,0.184,-0.226
2020-5-9,2,-0.601,-0.194,-0.0715,-0.628,-0.573,0.239,-0.287
2020-5-9,3,-0.396,-0.0843,-0.00143,-0.537,-0.477,0.184,-0.218
2020-5-9,4,-0.24,-0.0457,-0.0186,-0.477,-0.371,0.147,-0.175
2020-5-9,5,-0.317,-0.06,-0.236,-0.379,-0.413,0.147,-0.176
2020-5-9,6,-0.491,-0.104,-0.303,-0.554,-0.453,0.19,-0.232
2020-5-9,7,-0.266,-0.0529,0.09,-0.35,-0.396,0.146,-0.175
2020-5-9,8,-0.387,-0.0686,-0.423,-0.526,-0.511,0.17,-0.208
2020-5-9,9,-0.464,-0.134,0.436,-0.609,-0.563,0.211,-0.25
2020-5-9,10,-0.233,5.32E-10,0.341,-0.601,-0.377,0.141,-0.169
2020-5-9,11,-0.274,-0.0343,-0.229,-0.32,-0.403,0.147,-0.175
2020-5-9,12,-0.604,-0.169,0.0771,-0.646,-0.589,0.259,-0.306
2020-5-9,13,-0.329,-0.0714,0.511,-0.453,-0.503,0.174,-0.206
2020-5-9,14,-0.429,-0.133,-0.324,-0.544,-0.484,0.18,-0.216
2020-5-9,15,-0.336,-0.0729,0.35,-0.399,-0.456,0.164,-0.192
2020-5-9,16,-0.396,-0.167,-0.0414,-0.579,-0.49,0.193,-0.229
2020-5-9,17,-0.366,-0.0857,0.05,-0.589,-0.466,0.164,-0.194
2020-5-9,18,-0.3,-0.02,0.224,-0.33,-0.403,0.133,-0.155
2020-5-9,19,-0.221,-0.0186,0.1,-0.327,-0.369,0.127,-0.15
2020-5-9,20,-0.196,0.0371,-0.124,-0.146,-0.323,0.111,-0.132
2020-5-9,21,-0.709,-0.314,-0.279,-0.674,-0.649,0.284,-0.341
2020-5-9,22,-0.306,-0.0157,-0.571,-0.253,-0.389,0.173,-0.211
2020-5-9,23,-0.339,-0.114,0.126,-0.364,-0.441,0.164,-0.198
2020-5-9,24,-0.443,-0.0643,0.366,-0.503,-0.479,0.16,-0.193
2020-5-9,25,-0.591,-0.229,-0.201,-0.771,-0.587,0.241,-0.289
2020-5-9,26,-0.151,0.0557,0.404,-0.181,-0.324,0.103,-0.121
2020-5-9,27,-0.304,0.0571,0.616,-0.254,-0.421,0.151,-0.179
2020-5-9,28,-0.453,-0.0843,0.131,-0.671,-0.48,0.176,-0.21
2020-5-9,29,-0.604,-0.257,-0.591,-0.736,-0.604,0.233,-0.279
2020-5-9,30,-0.339,-0.0329,-0.291,-0.546,-0.444,0.133,-0.154
2020-5-9,31,-0.341,-0.0314,0.631,-0.33,-0.4,0.147,-0.171
2020-5-9,32,-0.306,-0.00714,0.237,-0.257,-0.423,0.147,-0.175
2020-5-9,33,-0.309,-0.0614,-0.273,-0.356,-0.387,0.136,-0.165
2020-5-9,34,-0.376,0.0786,-0.279,-0.257,-0.344,0.111,-0.134
2020-5-9,35,-0.41,0.00143,0.123,-0.471,-0.413,0.149,-0.177
2020-5-9,36,-0.384,-0.124,-0.251,-0.496,-0.506,0.179,-0.212
2020-5-9,37,-0.283,-0.0129,0.0914,-0.144,-0.399,0.127,-0.148
2020-5-9,38,-0.42,-0.157,-0.553,-0.594,-0.411,0.193,-0.236
2020-5-9,39,-0.353,-0.0814,0.339,-0.653,-0.499,0.184,-0.217
2020-5-9,40,-0.246,0.0486,0.22,-0.271,-0.371,0.143,-0.167
2020-5-9,41,-0.56,-0.143,0.127,-0.629,-0.527,0.227,-0.272
2020-5-9,42,-0.419,-0.0971,0.781,-0.639,-0.507,0.193,-0.227
2020-5-9,43,-0.314,-0.124,-0.28,-0.557,-0.411,0.151,-0.182
2020-5-9,44,-0.553,-0.164,-0.403,-0.429,-0.503,0.177,-0.217
2020-5-9,45,-0.18,0.0143,0.647,-0.231,-0.339,0.11,-0.127
2020-5-9,46,-0.339,-0.0343,0.62,-0.354,-0.411,0.15,-0.177
2020-5-9,47,-0.3,0.0414,0.134,-0.154,-0.327,0.104,-0.126
2020-5-9,48,-0.43,-0.151,-0.406,-0.62,-0.419,0.187,-0.227
2020-5-9,49,-0.259,0.0257,1.13,-0.387,-0.413,0.126,-0.144
2020-5-9,50,-0.263,-0.0114,0.637,-0.539,-0.393,0.13,-0.151
2020-5-9,51,-0.267,-0.0114,0.304,-0.304,-0.403,0.15,-0.176
2020-5-9,52,-0.193,0.04,0.557,-0.331,-0.39,0.129,-0.151
2020-5-9,53,-0.137,0.0886,0.12,-0.0471,-0.33,0.107,-0.128
2020-5-10,1,-0.466,-0.09,-0.269,-0.441,-0.426,0.18,-0.217
2020-5-10,2,-0.597,-0.188,-0.113,-0.624,-0.569,0.238,-0.284
2020-5-10,3,-0.399,-0.0786,-0.157,-0.544,-0.479,0.186,-0.221
2020-5-10,4,-0.229,-0.0229,-0.00857,-0.467,-0.363,0.141,-0.163
2020-5-10,5,-0.31,-0.0414,-0.243,-0.37,-0.404,0.144,-0.17
2020-5-10,6,-0.487,-0.0914,-0.311,-0.549,-0.447,0.187,-0.226
2020-5-10,7,-0.259,-0.0343,0.0986,-0.339,-0.389,0.141,-0.166
2020-5-10,8,-0.377,-0.0543,-0.427,-0.519,-0.503,0.167,-0.203
2020-5-10,9,-0.454,-0.117,0.504,-0.6,-0.556,0.206,-0.239
2020-5-10,10,-0.223,0.02,0.353,-0.594,-0.37,0.136,-0.158
2020-5-10,11,-0.269,-0.0157,-0.223,-0.307,-0.393,0.141,-0.164
2020-5-10,12,-0.6,-0.153,0.0743,-0.643,-0.58,0.256,-0.3
2020-5-10,13,-0.33,-0.0614,0.277,-0.459,-0.5,0.174,-0.206
2020-5-10,14,-0.424,-0.121,-0.347,-0.541,-0.479,0.179,-0.213
2020-5-10,15,-0.334,-0.0671,0.284,-0.393,-0.45,0.161,-0.186
2020-5-10,16,-0.389,-0.157,-0.0371,-0.57,-0.483,0.189,-0.22
2020-5-10,17,-0.359,-0.0743,0.0443,-0.586,-0.461,0.161,-0.188
2020-5-10,18,-0.299,-0.01,0.176,-0.326,-0.399,0.131,-0.152
2020-5-10,19,-0.209,-0.01,0.0786,-0.321,-0.363,0.124,-0.145
2020-5-10,20,-0.186,0.0571,-0.1,-0.123,-0.319,0.107,-0.123
2020-5-10,21,-0.709,-0.309,-0.299,-0.676,-0.643,0.281,-0.335
2020-5-10,22,-0.299,0.00143,-0.569,-0.237,-0.379,0.17,-0.205
2020-5-10,23,-0.334,-0.11,0.151,-0.349,-0.437,0.16,-0.189
2020-5-10,24,-0.434,-0.0471,0.419,-0.496,-0.474,0.154,-0.181
2020-5-10,25,-0.591,-0.223,-0.283,-0.774,-0.584,0.241,-0.289
2020-5-10,26,-0.143,0.0729,0.39,-0.174,-0.32,0.0986,-0.113
2020-5-10,27,-0.294,0.0771,0.644,-0.24,-0.414,0.147,-0.17
2020-5-10,28,-0.446,-0.0686,0.114,-0.669,-0.471,0.173,-0.204
2020-5-10,29,-0.599,-0.246,-0.56,-0.73,-0.599,0.229,-0.271
2020-5-10,30,-0.334,-0.00857,-0.273,-0.543,-0.439,0.133,-0.154
2020-5-10,31,-0.354,-0.03,0.329,-0.344,-0.4,0.15,-0.176
2020-5-10,32,-0.303,0.00857,0.221,-0.249,-0.416,0.144,-0.169
2020-5-10,33,-0.301,-0.0471,-0.279,-0.341,-0.38,0.131,-0.156
2020-5-10,34,-0.376,0.1,-0.29,-0.244,-0.337,0.107,-0.125
2020-5-10,35,-0.406,0.0229,0.106,-0.467,-0.407,0.144,-0.169
2020-5-10,36,-0.377,-0.116,-0.257,-0.491,-0.5,0.174,-0.203
2020-5-10,37,-0.277,0.01,0.0757,-0.143,-0.393,0.124,-0.143
2020-5-10,38,-0.423,-0.154,-0.581,-0.596,-0.41,0.191,-0.233
2020-5-10,39,-0.343,-0.0743,0.333,-0.643,-0.493,0.18,-0.209
2020-5-10,40,-0.231,0.0729,0.173,-0.266,-0.369,0.141,-0.164
2020-5-10,41,-0.557,-0.13,0.107,-0.624,-0.521,0.223,-0.264
2020-5-10,42,-0.421,-0.0943,0.59,-0.643,-0.504,0.194,-0.23
2020-5-10,43,-0.304,-0.116,-0.291,-0.55,-0.404,0.149,-0.176
2020-5-10,44,-0.553,-0.147,-0.404,-0.42,-0.499,0.173,-0.208
2020-5-10,45,-0.17,0.0429,0.586,-0.213,-0.331,0.107,-0.122
2020-5-10,46,-0.346,-0.0329,0.35,-0.357,-0.41,0.15,-0.177
2020-5-10,47,-0.303,0.0629,0.126,-0.143,-0.319,0.1,-0.118
2020-5-10,48,-0.419,-0.143,-0.39,-0.616,-0.416,0.184,-0.222
2020-5-10,49,-0.247,0.0557,1.21,-0.379,-0.404,0.121,-0.136
2020-5-10,50,-0.253,0.02,0.664,-0.534,-0.384,0.126,-0.142
2020-5-10,51,-0.261,-0.00714,0.276,-0.307,-0.4,0.149,-0.173
2020-5-10,52,-0.184,0.0557,0.566,-0.321,-0.384,0.127,-0.148
2020-5-10,53,-0.123,0.114,0.134,-0.0314,-0.323,0.101,-0.116
2020-5-11,1,-0.466,-0.0943,-0.26,-0.441,-0.424,0.18,-0.217
2020-5-11,2,-0.602,-0.197,-0.146,-0.626,-0.567,0.238,-0.285
2020-5-11,3,-0.403,-0.0814,-0.147,-0.543,-0.479,0.186,-0.221
2020-5-11,4,-0.227,-0.0214,0.00143,-0.463,-0.361,0.14,-0.162
2020-5-11,5,-0.306,-0.0443,-0.246,-0.367,-0.401,0.143,-0.168
2020-5-11,6,-0.489,-0.0957,-0.314,-0.544,-0.444,0.186,-0.224
2020-5-11,7,-0.257,-0.0343,0.11,-0.337,-0.387,0.14,-0.164
2020-5-11,8,-0.374,-0.06,-0.43,-0.516,-0.5,0.166,-0.201
2020-5-11,9,-0.456,-0.121,0.506,-0.6,-0.554,0.204,-0.237
2020-5-11,10,-0.22,0.0171,0.37,-0.587,-0.367,0.134,-0.156
2020-5-11,11,-0.269,-0.0186,-0.21,-0.307,-0.391,0.14,-0.162
2020-5-11,12,-0.601,-0.159,0.0643,-0.643,-0.579,0.256,-0.3
2020-5-11,13,-0.339,-0.0686,0.214,-0.463,-0.497,0.176,-0.207
2020-5-11,14,-0.433,-0.13,-0.379,-0.546,-0.477,0.18,-0.215
2020-5-11,15,-0.346,-0.0771,0.161,-0.404,-0.449,0.164,-0.19
2020-5-11,16,-0.386,-0.157,-0.0271,-0.569,-0.48,0.187,-0.219
2020-5-11,17,-0.357,-0.0757,0.0429,-0.581,-0.46,0.16,-0.187
2020-5-11,18,-0.307,-0.0171,0.124,-0.331,-0.397,0.133,-0.153
2020-5-11,19,-0.207,-0.0114,0.0886,-0.321,-0.36,0.123,-0.143
2020-5-11,20,-0.186,0.0543,-0.113,-0.127,-0.317,0.107,-0.123
2020-5-11,21,-0.713,-0.314,-0.326,-0.68,-0.641,0.283,-0.336
2020-5-11,22,-0.3,-0.00571,-0.57,-0.239,-0.379,0.169,-0.204
2020-5-11,23,-0.351,-0.121,0.0943,-0.354,-0.437,0.163,-0.192
2020-5-11,24,-0.44,-0.0529,0.403,-0.497,-0.473,0.154,-0.181
2020-5-11,25,-0.597,-0.233,-0.314,-0.774,-0.583,0.243,-0.29
2020-5-11,26,-0.149,0.0657,0.35,-0.176,-0.319,0.1,-0.114
2020-5-11,27,-0.303,0.0671,0.554,-0.247,-0.41,0.149,-0.172
2020-5-11,28,-0.447,-0.0786,0.0486,-0.669,-0.467,0.174,-0.206
2020-5-11,29,-0.606,-0.257,-0.581,-0.731,-0.6,0.231,-0.274
2020-5-11,30,-0.337,-0.01,-0.249,-0.537,-0.433,0.14,-0.162
2020-5-11,31,-0.357,-0.0314,0.363,-0.341,-0.397,0.149,-0.175
2020-5-11,32,-0.311,-0.00143,0.207,-0.249,-0.414,0.146,-0.171
2020-5-11,33,-0.301,-0.0514,-0.287,-0.336,-0.377,0.131,-0.156
2020-5-11,34,-0.381,0.0943,-0.283,-0.241,-0.336,0.107,-0.125
2020-5-11,35,-0.41,0.0143,0.0814,-0.469,-0.407,0.144,-0.169
2020-5-11,36,-0.377,-0.117,-0.254,-0.491,-0.499,0.173,-0.201
2020-5-11,37,-0.264,0.0157,0.111,-0.13,-0.389,0.12,-0.138
2020-5-11,38,-0.424,-0.157,-0.581,-0.594,-0.409,0.19,-0.232
2020-5-11,39,-0.343,-0.0757,0.313,-0.641,-0.49,0.179,-0.207
2020-5-11,40,-0.23,0.0729,0.221,-0.26,-0.367,0.139,-0.16
2020-5-11,41,-0.56,-0.137,0.07,-0.626,-0.52,0.223,-0.264
2020-5-11,42,-0.424,-0.0943,0.613,-0.643,-0.504,0.194,-0.23
2020-5-11,43,-0.303,-0.116,-0.286,-0.544,-0.401,0.147,-0.174
2020-5-11,44,-0.553,-0.151,-0.409,-0.416,-0.497,0.173,-0.208
2020-5-11,45,-0.183,0.0286,0.473,-0.229,-0.33,0.11,-0.125
2020-5-11,46,-0.357,-0.0457,0.299,-0.366,-0.409,0.151,-0.178
2020-5-11,47,-0.307,0.0571,0.121,-0.137,-0.317,0.1,-0.118
2020-5-11,48,-0.421,-0.15,-0.391,-0.617,-0.414,0.184,-0.222
2020-5-11,49,-0.249,0.0586,1.19,-0.371,-0.401,0.12,-0.134
2020-5-11,50,-0.254,0.0257,0.657,-0.533,-0.383,0.126,-0.142
2020-5-11,51,-0.267,-0.0143,0.267,-0.31,-0.399,0.149,-0.173
2020-5-11,52,-0.193,0.0486,0.517,-0.324,-0.381,0.129,-0.15
2020-5-11,53,-0.124,0.111,0.107,-0.0314,-0.321,0.101,-0.116
2020-5-12,1,-0.466,-0.0986,-0.254,-0.441,-0.423,0.18,-0.217
2020-5-12,2,-0.603,-0.197,-0.145,-0.625,-0.564,0.237,-0.284
2020-5-12,3,-0.399,-0.08,-0.0729,-0.536,-0.474,0.183,-0.219
2020-5-12,4,-0.224,-0.0214,0.0157,-0.461,-0.359,0.139,-0.16
2020-5-12,5,-0.303,-0.0486,-0.239,-0.367,-0.399,0.141,-0.167
2020-5-12,6,-0.491,-0.101,-0.321,-0.541,-0.441,0.184,-0.223
2020-5-12,7,-0.259,-0.0371,0.0886,-0.339,-0.386,0.141,-0.166
2020-5-12,8,-0.37,-0.0671,-0.436,-0.516,-0.497,0.166,-0.201
2020-5-12,9,-0.461,-0.13,0.451,-0.601,-0.551,0.206,-0.238
2020-5-12,10,-0.223,0.0114,0.333,-0.583,-0.364,0.136,-0.157
2020-5-12,11,-0.271,-0.0243,-0.233,-0.314,-0.39,0.141,-0.163
2020-5-12,12,-0.603,-0.164,0.0486,-0.646,-0.577,0.256,-0.3
2020-5-12,13,-0.334,-0.07,0.307,-0.453,-0.493,0.173,-0.205
2020-5-12,14,-0.436,-0.131,-0.377,-0.546,-0.476,0.179,-0.213
2020-5-12,15,-0.34,-0.0743,0.239,-0.399,-0.444,0.161,-0.187
2020-5-12,16,-0.396,-0.17,-0.0886,-0.579,-0.48,0.191,-0.223
2020-5-12,17,-0.353,-0.0757,0.1,-0.573,-0.456,0.157,-0.184
2020-5-12,18,-0.303,-0.0171,0.193,-0.319,-0.393,0.129,-0.149
2020-5-12,19,-0.206,-0.0143,0.103,-0.321,-0.356,0.121,-0.141
2020-5-12,20,-0.197,0.0386,-0.169,-0.143,-0.316,0.11,-0.126
2020-5-12,21,-0.716,-0.316,-0.329,-0.68,-0.64,0.283,-0.336
2020-5-12,22,-0.299,-0.00857,-0.564,-0.239,-0.376,0.167,-0.202
2020-5-12,23,-0.36,-0.126,0.101,-0.353,-0.436,0.164,-0.194
2020-5-12,24,-0.45,-0.0629,0.323,-0.503,-0.473,0.157,-0.184
2020-5-12,25,-0.6,-0.236,-0.319,-0.774,-0.58,0.243,-0.29
2020-5-12,26,-0.16,0.0514,0.243,-0.186,-0.319,0.103,-0.117
2020-5-12,27,-0.297,0.0729,0.689,-0.234,-0.404,0.144,-0.168
2020-5-12,28,-0.449,-0.0843,0.05,-0.667,-0.463,0.173,-0.205
2020-5-12,29,-0.61,-0.259,-0.571,-0.73,-0.599,0.231,-0.274
2020-5-12,30,-0.341,-0.0214,-0.244,-0.531,-0.43,0.143,-0.165
2020-5-12,31,-0.357,-0.0357,0.449,-0.33,-0.396,0.147,-0.173
2020-5-12,32,-0.314,-0.00857,0.217,-0.249,-0.411,0.146,-0.171
2020-5-12,33,-0.299,-0.0557,-0.286,-0.33,-0.373,0.13,-0.155
2020-5-12,34,-0.384,0.0829,-0.266,-0.241,-0.333,0.106,-0.124
2020-5-12,35,-0.413,0.00571,0.0586,-0.473,-0.406,0.144,-0.169
2020-5-12,36,-0.379,-0.124,-0.241,-0.491,-0.496,0.173,-0.201
2020-5-12,37,-0.273,0.00286,0.06,-0.143,-0.386,0.121,-0.139
2020-5-12,38,-0.426,-0.161,-0.573,-0.591,-0.406,0.19,-0.232
2020-5-12,39,-0.341,-0.0786,0.356,-0.636,-0.486,0.176,-0.204
2020-5-12,40,-0.234,0.0629,0.237,-0.261,-0.366,0.139,-0.16
2020-5-12,41,-0.561,-0.139,0.0543,-0.626,-0.519,0.223,-0.264
2020-5-12,42,-0.427,-0.0957,0.677,-0.641,-0.503,0.193,-0.228
2020-5-12,43,-0.301,-0.117,-0.283,-0.537,-0.397,0.146,-0.173
2020-5-12,44,-0.554,-0.157,-0.406,-0.413,-0.494,0.173,-0.208
2020-5-12,45,-0.196,0.02,0.324,-0.244,-0.327,0.113,-0.128
2020-5-12,46,-0.356,-0.0471,0.364,-0.364,-0.404,0.15,-0.177
2020-5-12,47,-0.31,0.05,0.12,-0.141,-0.316,0.1,-0.118
2020-5-12,48,-0.427,-0.161,-0.393,-0.619,-0.413,0.184,-0.222
2020-5-12,49,-0.253,0.0557,1.15,-0.371,-0.399,0.121,-0.135
2020-5-12,50,-0.257,0.0271,0.651,-0.533,-0.381,0.126,-0.142
2020-5-12,51,-0.269,-0.0129,0.317,-0.303,-0.396,0.147,-0.172
2020-5-12,52,-0.203,0.04,0.48,-0.331,-0.38,0.129,-0.15
2020-5-12,53,-0.134,0.0957,0.0214,-0.0457,-0.321,0.106,-0.12
2020-5-13,1,-0.463,-0.0986,-0.24,-0.437,-0.42,0.179,-0.215
2020-5-13,2,-0.592,-0.184,-0.0655,-0.619,-0.56,0.234,-0.28
2020-5-13,3,-0.396,-0.08,-0.0614,-0.531,-0.471,0.181,-0.217
2020-5-13,4,-0.223,-0.0214,0.00143,-0.461,-0.356,0.137,-0.159
2020-5-13,5,-0.294,-0.0486,-0.226,-0.361,-0.394,0.14,-0.165
2020-5-13,6,-0.489,-0.101,-0.324,-0.54,-0.439,0.184,-0.223
2020-5-13,7,-0.257,-0.0386,0.0714,-0.339,-0.384,0.141,-0.166
2020-5-13,8,-0.36,-0.0657,-0.424,-0.513,-0.493,0.163,-0.198
2020-5-13,9,-0.457,-0.126,0.493,-0.599,-0.549,0.204,-0.237
2020-5-13,10,-0.221,0.0114,0.311,-0.581,-0.361,0.136,-0.157
2020-5-13,11,-0.266,-0.0229,-0.227,-0.314,-0.387,0.14,-0.162
2020-5-13,12,-0.601,-0.164,0.04,-0.644,-0.574,0.256,-0.3
2020-5-13,13,-0.327,-0.0671,0.337,-0.446,-0.487,0.17,-0.201
2020-5-13,14,-0.424,-0.121,-0.324,-0.537,-0.471,0.176,-0.21
2020-5-13,15,-0.33,-0.0729,0.32,-0.391,-0.441,0.159,-0.184
2020-5-13,16,-0.389,-0.164,-0.0871,-0.576,-0.479,0.191,-0.223
2020-5-13,17,-0.347,-0.0729,0.124,-0.571,-0.451,0.156,-0.182
2020-5-13,18,-0.303,-0.0186,0.18,-0.32,-0.391,0.129,-0.149
2020-5-13,19,-0.199,-0.0129,0.12,-0.32,-0.351,0.12,-0.14
2020-5-13,20,-0.194,0.04,-0.163,-0.143,-0.311,0.11,-0.126
2020-5-13,21,-0.716,-0.317,-0.351,-0.68,-0.639,0.283,-0.336
2020-5-13,22,-0.296,-0.01,-0.556,-0.239,-0.374,0.166,-0.201
2020-5-13,23,-0.347,-0.11,0.209,-0.333,-0.43,0.159,-0.187
2020-5-13,24,-0.451,-0.0643,0.307,-0.503,-0.471,0.157,-0.184
2020-5-13,25,-0.597,-0.231,-0.296,-0.771,-0.577,0.24,-0.287
2020-5-13,26,-0.161,0.0486,0.199,-0.189,-0.317,0.104,-0.119
2020-5-13,27,-0.3,0.0657,0.573,-0.24,-0.403,0.146,-0.169
2020-5-13,28,-0.443,-0.0786,0.0557,-0.664,-0.457,0.17,-0.202
2020-5-13,29,-0.603,-0.249,-0.53,-0.724,-0.594,0.227,-0.269
2020-5-13,30,-0.337,-0.0214,-0.23,-0.529,-0.429,0.144,-0.167
2020-5-13,31,-0.354,-0.0414,0.436,-0.329,-0.393,0.147,-0.173
2020-5-13,32,-0.311,-0.00429,0.229,-0.243,-0.409,0.144,-0.169
2020-5-13,33,-0.293,-0.0543,-0.277,-0.326,-0.369,0.129,-0.153
2020-5-13,34,-0.381,0.0814,-0.253,-0.239,-0.33,0.104,-0.122
2020-5-13,35,-0.41,0.00429,0.0457,-0.474,-0.403,0.144,-0.169
2020-5-13,36,-0.374,-0.123,-0.229,-0.49,-0.491,0.171,-0.199
2020-5-13,37,-0.271,0.00714,0.0357,-0.153,-0.383,0.123,-0.141
2020-5-13,38,-0.423,-0.163,-0.567,-0.589,-0.401,0.19,-0.232
2020-5-13,39,-0.339,-0.0786,0.36,-0.634,-0.481,0.174,-0.202
2020-5-13,40,-0.237,0.0557,0.186,-0.274,-0.366,0.14,-0.162
2020-5-13,41,-0.56,-0.139,0.0286,-0.624,-0.516,0.223,-0.264
2020-5-13,42,-0.433,-0.1,0.56,-0.646,-0.503,0.196,-0.232
2020-5-13,43,-0.294,-0.114,-0.271,-0.534,-0.394,0.144,-0.171
2020-5-13,44,-0.554,-0.157,-0.404,-0.41,-0.491,0.173,-0.208
2020-5-13,45,-0.203,0.0129,0.161,-0.261,-0.326,0.116,-0.131
2020-5-13,46,-0.347,-0.0443,0.421,-0.356,-0.4,0.147,-0.174
2020-5-13,47,-0.307,0.05,0.123,-0.139,-0.314,0.0986,-0.116
2020-5-13,48,-0.424,-0.16,-0.391,-0.62,-0.41,0.183,-0.22
2020-5-13,49,-0.249,0.0629,1.16,-0.359,-0.394,0.12,-0.134
2020-5-13,50,-0.254,0.0371,0.641,-0.531,-0.38,0.126,-0.142
2020-5-13,51,-0.261,-0.00286,0.38,-0.291,-0.393,0.144,-0.169
2020-5-13,52,-0.201,0.0443,0.523,-0.329,-0.377,0.127,-0.148
2020-5-13,53,-0.133,0.0886,-0.0243,-0.0414,-0.319,0.107,-0.122
2020-5-14,1,-0.461,-0.101,-0.227,-0.434,-0.417,0.179,-0.215
