date,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020-2-16,41,0.0334,0.133,0.0188,-0.016,0.0265,0.104,-0.0148,0.0155,0.0113,0
2020-2-16,42,-0.00124,-0.000771,-0.011,-0.018,0.0135,0.0403,-0.0241,-0.00527,-0.0137,0
2020-2-16,43,-0.11,-0.119,-0.0403,-0.0449,-0.0551,0.13,-0.0516,-0.0411,-0.0343,0
2020-2-16,44,-0.196,-0.414,-0.0867,0.052,-0.0015,0.0374,-0.108,-0.0159,-0.0225,0
2020-2-16,45,-0.239,-0.29,-0.122,0.0427,0.041,-0.00023,-0.347,-0.0577,-0.0983,0
2020-2-16,46,-0.0916,0.0663,-0.0465,0.0363,0.044,-0.0479,-0.0546,0.00711,-0.00848,0
2020-2-16,47,0.00462,0.247,0.0273,0.0983,0.0317,-0.245,-0.0225,0.0507,0.0581,0
2020-2-16,48,0.00757,0.111,-0.00158,-0.0763,-0.0168,-0.0602,-0.133,0.0135,0.0269,0
2020-2-16,49,0.0165,-0.0834,0.0421,0.0085,-0.0418,0.0578,0.0342,-0.0156,-0.00711,0
2020-2-16,50,-0.0197,0.318,-0.0117,0.00677,0.0181,0.0358,0.0125,-0.0102,-0.0222,0
2020-2-16,51,0.0354,0.011,0.0362,-0.0437,0.012,-0.0423,-0.0114,0.0767,0.103,0
2020-2-16,52,-0.0772,-0.271,-0.0629,-0.13,0.0056,-0.135,0.0502,-0.0627,-0.0917,0
2020-2-16,53,-0.0208,-0.103,-0.0225,-0.0155,-0.0453,0.061,-0.134,-0.03,-0.0182,0
2020-2-17,1,0.0117,0.233,0.0279,-0.0167,0.0441,0.0472,0.00575,0.00228,-0.0108,0
2020-2-17,2,-0.0161,-0.0783,0.0244,-0.0592,0.0543,0.145,0.0799,0.0168,0.00215,0
2020-2-17,3,-0.0444,0.258,-0.0226,-0.141,0.0172,-0.0595,-0.0381,-0.0555,-0.086,0
2020-2-17,4,0.037,0.0921,-0.00506,-0.0381,0.0311,0.0387,-0.0263,-0.0108,-0.0285,0
2020-2-17,5,-0.0337,0.0162,0.0317,-0.0165,0.0474,-0.049,0.0511,0.0402,0.0368,0
2020-2-17,6,-0.0355,-0.0742,-0.0113,0.0634,0.0402,-0.0344,0.0019,0.0193,0.0122,0
2020-2-17,7,-0.00776,0.0503,0.0502,0.0118,0.0587,0.0204,-0.0535,0.0607,0.0609,0
2020-2-17,8,0.00213,0.222,0.0101,0.00228,0.0241,0.0104,-0.0142,0.0501,0.0592,0
2020-2-17,9,0.037,-0.0159,0.0634,0.0451,-0.176,0.158,0.16,0.011,0.0393,0
2020-2-17,10,0.0271,0.0154,-0.0102,-0.0258,0.014,-0.0911,-0.0653,-0.0324,-0.052,0
2020-2-17,11,-0.0106,-0.0352,-0.0222,0.141,0.0404,-0.0698,0.0893,0.0124,0.00614,0
2020-2-17,12,0.0214,0.069,0.0341,0.0585,0.0401,0.135,-0.032,0.0346,0.0328,0
2020-2-17,13,-0.0274,0.545,0.0395,0.0608,0.00956,0.21,-0.131,0.0916,0.122,0
2020-2-17,14,-0.0365,0.0232,-0.019,.,-0.0125,0.0634,-0.00593,-0.0282,-0.0378,0
2020-2-17,16,-0.012,0.156,0.0874,0.041,0.029,0.021,0.0432,0.166,0.22,0
2020-2-17,17,0.054,0.363,0.0408,-0.0362,0.0347,-0.125,0.177,0.0154,0.0082,0
2020-2-17,19,-0.0525,-0.0677,-0.0353,-0.061,-0.00465,-0.0156,-0.0887,-0.0201,-0.0333,0
2020-2-17,20,0.0536,0.0121,0.0219,0.0829,-0.0225,0.0582,-0.0815,-0.0476,-0.0606,0
2020-2-17,21,-0.0118,-0.059,0.019,-0.0169,0.0717,0.169,-0.00416,0.0361,0.0242,0
2020-2-17,22,-0.024,0.486,0.0332,-0.00661,0.0455,-0.139,-0.151,-0.011,-0.0337,0
2020-2-17,23,-0.0837,0.00164,-0.00396,-0.0116,0.0398,-0.116,-0.0894,0.000141,-0.0151,0
2020-2-17,24,-0.0446,-0.119,0.00435,0.0564,0.0352,0.0297,0.0382,-0.0709,-0.104,0
2020-2-17,25,-0.0838,-0.104,-0.0308,-0.0292,0.0769,-0.195,-0.115,-0.168,-0.25,0
2020-2-17,27,0.0344,-0.0315,0.0542,-0.0272,0.0157,-0.132,-0.00319,-0.0283,-0.057,0
2020-2-17,28,-0.0893,0.201,-0.00399,-0.0256,0.0433,0.0269,-0.066,0.0129,0.00113,0
2020-2-17,29,-0.0141,0.0487,0.0194,0.00655,0.138,-0.0543,-0.096,0.0863,0.0616,0
2020-2-17,30,-0.131,0.32,-0.0415,0.00736,-0.0175,0.0312,-0.283,-0.0563,-0.0703,0
2020-2-17,31,-0.0338,-0.0972,0.0345,-0.0262,0.144,0.16,0.0612,0.0767,0.0417,0
2020-2-17,32,-0.125,-0.0814,-0.0338,-0.043,0.0473,0.126,-0.0235,0.0172,0.00476,0
2020-2-17,33,0.000754,0.0561,0.0285,0.0712,0.0159,0.0468,0.0567,0.0157,0.0154,0
2020-2-17,34,0.0123,-0.0763,0.0394,0.000175,0.0248,0.151,0.0373,0.0438,0.0507,0
2020-2-17,35,-0.0653,-0.0444,-0.00367,-0.0023,0.0373,-0.153,-0.0922,0.038,0.0383,0
2020-2-17,36,-0.0285,0.0159,0.00433,0.0000409,0.051,-0.0513,-0.0248,0.024,0.0135,0
2020-2-17,37,0.125,-0.198,-0.118,-0.156,-0.082,0.229,-0.328,0.0201,0.0503,0
2020-2-17,38,-0.0799,-0.0558,0.012,0.0148,0.0221,-0.0315,-0.0163,0.0328,0.037,0
2020-2-17,39,-0.0171,-0.025,0.0153,0.00127,0.0429,0.0579,-0.0852,0.0429,0.0428,0
2020-2-17,40,0.0699,-0.0269,0.033,-0.0593,-0.0141,-0.0429,0.0159,0.0203,0.0409,0
2020-2-17,41,0.0212,0.113,0.0236,-0.00714,0.0245,0.0846,-0.00644,0.0163,0.0134,0
2020-2-17,42,-0.00165,-0.0263,-0.0107,-0.0209,0.0353,0.0562,-0.0342,-0.00533,-0.0231,0
2020-2-17,43,-0.06,-0.128,-0.0217,-0.0374,-0.0485,0.112,-0.099,-0.0468,-0.0465,0
2020-2-17,44,-0.225,-0.347,-0.112,-0.00998,-0.0293,0.0616,-0.115,0.00398,0.0272,0
2020-2-17,45,-0.217,-0.368,-0.0558,0.0322,0.0109,-0.27,-0.329,-0.0714,-0.109,0
2020-2-17,46,-0.0631,0.168,-0.0261,0.0106,-0.00658,0.0374,-0.017,-0.00279,-0.00389,0
2020-2-17,47,0.00325,0.231,0.0399,0.116,0.0656,-0.222,-0.0132,0.0321,0.02,0
2020-2-17,48,-0.0206,0.0849,-0.0224,-0.059,-0.0365,-0.148,-0.192,0.0067,0.0418,0
2020-2-17,49,0.000533,-0.221,0.0171,0.0367,-0.0319,-0.175,-0.0538,0.0262,0.0442,0
2020-2-17,50,-0.0202,0.286,-0.00858,-0.00975,0.0196,0.0301,0.00359,-0.000975,-0.00777,0
2020-2-17,51,0.0766,-0.0638,0.0203,-0.0919,0.0234,0.0534,0.0163,0.0494,0.0596,0
2020-2-17,52,-0.0929,-0.216,-0.0597,-0.102,0.0664,-0.143,0.05,-0.0741,-0.131,0
2020-2-17,53,-0.0336,-0.199,-0.0553,-0.0659,-0.0655,-0.0397,-0.126,-0.0641,-0.0638,0
2020-2-18,1,0.0103,0.198,0.0318,-0.0112,0.0454,0.0408,0.0213,0.0108,-0.000105,0
2020-2-18,2,-0.0303,-0.0504,0.0134,-0.0559,0.0126,0.081,0.0598,-0.00501,-0.0119,0
2020-2-18,3,-0.036,0.225,-0.0204,-0.157,-0.00304,-0.0539,-0.0309,-0.067,-0.0941,0
2020-2-18,4,0.0308,0.0633,0.0145,-0.0423,0.0218,0.0482,-0.0241,0.0117,0.0075,0
2020-2-18,5,-0.0265,0.0235,0.0216,-0.0275,0.0413,-0.00123,0.0336,0.0174,0.00466,0
2020-2-18,6,-0.0453,-0.0337,0.00107,0.0434,0.0385,0.0208,-0.00942,0.0205,0.0145,0
2020-2-18,7,-0.0196,0.0238,0.0342,0.0237,0.0498,0.00322,-0.0836,0.0515,0.0515,0
2020-2-18,8,-0.0141,0.239,0.0275,-0.0333,0.0293,0.00211,0.0031,0.032,0.033,0
2020-2-18,9,0.0265,-0.00604,0.0542,-0.00861,-0.118,0.201,0.128,-0.0381,-0.00533,0
2020-2-18,10,0.0129,0.0114,-0.00647,-0.0193,0.03,-0.0351,-0.0826,-0.0218,-0.0437,0
2020-2-18,11,-0.0332,0.034,0.0101,0.262,0.0335,-0.0472,-0.0103,0.0483,0.0543,0
2020-2-18,12,-0.00557,0.0594,0.0392,0.0532,0.0533,0.142,-0.0367,0.0346,0.0276,0
2020-2-18,13,0.00752,0.5,0.0245,0.057,0.0113,0.133,-0.159,0.077,0.102,0
2020-2-18,14,-0.0415,-0.0561,-0.0319,.,-0.0525,0.0311,-0.00481,-0.0498,-0.05,0
2020-2-18,16,-0.0128,0.0808,0.0843,0.0489,0.0398,0.00992,0.0156,0.175,0.229,0
2020-2-18,17,0.0368,0.367,0.0299,-0.0062,0.0159,-0.138,0.178,0.00408,-0.00031,0
2020-2-18,19,-0.045,-0.102,-0.0333,-0.0621,-0.00933,-0.00294,-0.0886,-0.019,-0.0276,0
2020-2-18,20,0.0232,0.11,0.00284,0.121,-0.0526,-0.0692,-0.0782,-0.0406,-0.0337,0
2020-2-18,21,0.00243,-0.048,0.0333,-0.0305,0.0532,0.114,-0.0456,0.0527,0.0522,0
2020-2-18,22,-0.0417,0.457,0.0801,-0.0153,0.0699,0.0527,-0.0626,0.0455,0.0343,0
2020-2-18,23,-0.0474,0.0296,-0.00663,0.0193,-0.0179,-0.0621,-0.119,-0.00983,-0.00747,0
2020-2-18,24,-0.0574,-0.0455,0.00552,0.0878,0.0483,0.0326,0.0108,-0.0646,-0.102,0
2020-2-18,25,-0.122,-0.0623,-0.04,0.00349,0.0989,0.167,-0.154,-0.121,-0.196,0
2020-2-18,27,-0.00389,-0.0634,-0.0256,-0.0111,-0.0444,0.108,-0.105,-0.0471,-0.0534,0
2020-2-18,28,-0.0914,0.251,0.0161,-0.045,0.0355,0.0184,-0.0245,0.0379,0.0385,0
2020-2-18,29,-0.033,-0.097,0.00689,0.0633,0.114,0.0891,-0.107,0.0833,0.0691,0
2020-2-18,30,-0.145,0.254,-0.0499,0.0274,-0.0301,0.179,-0.263,-0.071,-0.0865,0
2020-2-18,31,-0.0362,-0.148,0.0326,0.000805,0.0791,0.0714,0.0147,0.0316,0.00671,0
2020-2-18,32,-0.11,-0.0122,-0.00678,-0.0324,0.0927,0.218,-0.0146,0.0181,-0.00998,0
2020-2-18,33,-0.0245,0.0536,0.0321,0.0636,0.00615,0.0819,0.0403,0.0227,0.0295,0
2020-2-18,34,-0.00274,-0.128,0.027,0.00921,0.0372,0.181,0.00896,0.0239,0.0194,0
2020-2-18,35,-0.0342,-0.0617,0.0141,-0.00706,0.0359,-0.129,-0.0847,0.0346,0.0342,0
2020-2-18,36,-0.0469,0.000238,0.00346,0.0158,0.0192,0.0052,-0.0562,0.0136,0.0113,0
2020-2-18,37,0.0698,-0.132,-0.113,-0.102,-0.0665,0.221,-0.364,-0.00706,0.0283,0
2020-2-18,38,-0.0682,-0.0677,0.0243,0.0196,0.0248,-0.09,-0.0379,0.0436,0.0509,0
2020-2-18,39,-0.0342,-0.00235,0.0198,0.0156,0.0518,0.0501,-0.105,0.0421,0.0377,0
2020-2-18,40,0.074,-0.0185,0.0371,-0.0328,-0.0205,0.031,0.0123,0.0245,0.0537,0
2020-2-18,41,0.0244,0.126,0.0293,-0.00361,0.036,0.0652,0.0171,0.0179,0.0104,0
2020-2-18,42,-0.0251,0.01,-0.0188,-0.0523,-0.00929,0.00788,-0.0449,-0.0306,-0.0402,0
2020-2-18,43,-0.0558,-0.0888,-0.00601,-0.0679,-0.0228,0.0936,-0.0526,-0.0449,-0.0434,0
2020-2-18,44,-0.226,-0.419,-0.0402,0.0137,0.0189,-0.264,-0.177,0.00103,-0.0038,0
2020-2-18,45,-0.193,-0.0779,-0.0849,-0.0719,0.0213,-0.582,-0.345,-0.112,-0.157,0
2020-2-18,46,-0.0675,0.106,-0.0435,0.00625,-0.0035,-0.0799,-0.0649,-0.0571,-0.0774,0
2020-2-18,47,0.0147,0.189,0.0213,0.0835,0.035,-0.142,-0.016,0.0124,0.00404,0
2020-2-18,48,0.0145,0.056,-0.025,-0.0795,-0.0118,-0.364,-0.142,-0.0421,0.00477,0
2020-2-18,49,0.0141,-0.0725,0.0456,0.0108,-0.0167,0.133,-0.0418,0.0349,0.0486,0
2020-2-18,50,-0.013,0.26,-0.00549,0.00333,0.0192,0.0243,-0.0053,0.00824,0.00669,0
2020-2-18,51,0.0438,-0.0234,0.0346,-0.00838,0.0462,0.0107,0.0669,0.0462,0.0457,0
2020-2-18,52,-0.0649,-0.217,-0.0527,-0.109,0.0406,-0.114,0.053,-0.0553,-0.0953,0
2020-2-18,53,-0.0734,-0.161,-0.055,-0.0331,-0.0613,0.0568,-0.177,-0.0602,-0.0598,0
2020-2-19,1,0.00886,0.196,0.0402,-0.0191,0.0371,0.0282,0.0231,0.00809,-0.00101,0
2020-2-19,2,-0.0655,-0.0628,0.0136,-0.0674,-0.0136,0.0472,0.0513,-0.0093,-0.00748,0
2020-2-19,3,-0.0379,0.27,-0.0194,-0.167,-0.0181,-0.0214,-0.0597,-0.0764,-0.101,0
2020-2-19,4,0.0241,0.0719,0.025,-0.0302,0.0108,0.0466,-0.0248,0.00747,0.00621,0
2020-2-19,5,-0.0352,0.0213,0.0281,-0.0351,0.00734,-0.0536,0.00738,0.00954,0.0101,0
2020-2-19,6,-0.0403,0.0273,0.0147,0.0551,0.036,-0.00334,-0.00969,0.0225,0.0181,0
2020-2-19,7,-0.018,-0.0454,0.0529,0.043,0.045,0.0183,-0.0739,0.0492,0.0502,0
2020-2-19,8,-0.0202,0.0304,0.0285,-0.0345,0.0262,0.0265,0.00866,0.0285,0.0294,0
2020-2-19,9,-0.0226,-0.0272,0.0146,-0.00894,-0.136,0.129,0.0976,-0.0531,-0.0192,0
2020-2-19,10,0.00735,-0.0115,-0.00532,-0.018,0.0229,-0.0467,-0.126,-0.0155,-0.0318,0
2020-2-19,11,-0.075,0.129,0.0107,0.3,0.0182,-0.0868,-0.0357,0.0605,0.079,0
2020-2-19,12,0.00892,0.0709,0.0472,0.0575,0.0469,0.152,-0.0318,0.0437,0.0425,0
2020-2-19,13,0.0169,0.343,0.0176,0.0504,-0.0172,0.139,-0.184,0.0366,0.0574,0
2020-2-19,14,-0.0529,-0.143,-0.0498,.,-0.0937,0.000485,-0.0185,-0.0753,-0.0673,0
2020-2-19,16,-0.0202,0.0421,0.0911,0.0955,0.024,-0.00761,-0.00191,0.177,0.238,0
2020-2-19,17,0.00403,0.303,0.0341,-0.00838,0.0215,-0.0837,0.154,0.00179,-0.00547,0
2020-2-19,19,-0.0416,-0.0752,-0.0299,-0.0565,-0.0162,0.0012,-0.0802,-0.0197,-0.023,0
2020-2-19,20,-0.00394,0.383,0.0215,0.134,-0.0476,0.00883,-0.0751,-0.0177,-0.000685,0
2020-2-19,21,0.0159,0.00701,0.0367,-0.00312,0.0461,0.056,-0.0319,0.0655,0.0715,0
2020-2-19,22,-0.093,0.246,0.0837,-0.0383,0.0367,0.723,-0.0735,0.0608,0.0707,0
2020-2-19,23,-0.0595,0.0425,-0.0143,0.0258,-0.0473,-0.0646,-0.139,-0.0139,-0.00117,0
2020-2-19,24,-0.0711,0.0135,-0.00067,0.0414,0.0272,0.0255,0.00756,-0.079,-0.115,0
2020-2-19,25,-0.202,-0.0796,-0.0424,0.0149,0.0705,0.219,-0.121,-0.114,-0.178,0
2020-2-19,27,-0.0281,-0.191,-0.0367,0.0448,-0.0936,0.0851,-0.176,-0.022,0.0152,0
2020-2-19,28,-0.104,0.217,0.0211,-0.0425,0.0051,0.0196,-0.0236,0.0368,0.0487,0
2020-2-19,29,-0.0629,-0.0779,-0.00801,0.00121,0.0435,0.077,-0.16,0.0333,0.0298,0
2020-2-19,30,-0.108,0.28,-0.0508,0.0113,-0.0549,0.263,-0.281,-0.0692,-0.0749,0
2020-2-19,31,-0.0465,-0.1,0.0138,-0.0131,0.0186,-0.0327,-0.019,0.000351,-0.00882,0
2020-2-19,32,-0.0967,-0.0442,0.0319,-0.0282,0.075,0.245,-0.0369,0.0229,0.00238,0
2020-2-19,33,-0.0143,0.087,0.0362,0.0682,-0.0115,0.0287,0.074,0.0155,0.0269,0
2020-2-19,34,-0.000724,-0.144,0.0351,-0.00337,0.0313,0.189,0.00955,0.0309,0.0307,0
2020-2-19,35,-0.031,0.0636,0.0167,-0.0279,0.0349,-0.123,-0.0825,0.0318,0.0307,0
2020-2-19,36,-0.0561,0.0512,0.00375,0.00608,0.0167,0.0105,-0.0647,-0.00377,-0.0121,0
2020-2-19,37,0.0668,-0.115,-0.118,-0.0961,-0.0792,0.112,-0.368,-0.0265,-0.00512,0
2020-2-19,38,-0.0622,-0.0239,0.0361,-0.00112,0.00523,-0.0601,-0.0258,0.0372,0.0496,0
2020-2-19,39,-0.0319,0.0136,0.0112,-0.0123,0.0608,0.0268,-0.132,0.0245,0.00879,0
2020-2-19,40,0.0731,-0.127,0.0218,-0.0462,-0.0643,0.0289,-0.0171,-0.00239,0.039,0
2020-2-19,41,0.0247,0.22,0.0298,-0.00413,0.023,0.0483,0.0364,0.0129,0.00861,0
2020-2-19,42,-0.0418,-0.0088,-0.0278,-0.0697,-0.0424,-0.0208,-0.106,-0.0466,-0.0487,0
2020-2-19,43,-0.0644,-0.109,0.00344,-0.133,-0.0258,-0.0107,-0.016,0.00595,0.0229,0
2020-2-19,44,-0.18,-0.263,-0.0444,0.04,0.00414,-0.151,-0.185,0.00149,0.00898,0
2020-2-19,45,-0.17,0.183,-0.0491,-0.0629,0.048,-0.615,-0.274,-0.0887,-0.133,0
2020-2-19,46,-0.0503,0.186,-0.0274,0.0151,-0.0272,-0.0524,-0.00539,-0.082,-0.101,0
2020-2-19,47,0.0283,0.15,0.0117,0.00483,0.0196,-0.215,0.00945,-0.00555,-0.0148,0
2020-2-19,48,0.0151,0.00389,-0.0143,-0.128,-0.0283,-0.145,-0.0984,-0.0749,-0.13,0
2020-2-19,49,-0.0137,-0.21,0.0449,0.0148,-0.0388,0.0663,-0.0632,0.0836,0.116,0
2020-2-19,50,-0.0353,0.168,0.00366,-0.00274,0.00613,0.0779,0.00297,0.0331,0.0437,0
2020-2-19,51,0.0172,-0.0106,0.0142,-0.0314,0.0556,-0.0209,0.0359,0.0331,0.0235,0
2020-2-19,52,-0.0778,-0.208,-0.0546,-0.0941,0.0484,-0.0242,-0.0081,-0.0467,-0.0863,0
2020-2-19,53,-0.0684,-0.0617,-0.0331,-0.0337,-0.0527,0.051,-0.168,-0.0532,-0.0541,0
2020-2-20,1,0.0247,0.25,0.0344,-0.0296,0.0374,0.045,0.018,0.0113,0.00309,0
2020-2-20,2,-0.0639,-0.00907,-0.0000226,-0.0495,-0.0346,0.111,0.0111,-0.0108,-0.0012,0
2020-2-20,3,-0.0245,0.262,-0.0325,-0.143,-0.0166,-0.0781,-0.0658,-0.0761,-0.102,0
2020-2-20,4,0.0243,0.0526,0.0204,-0.0539,-0.0131,0.055,-0.0424,-0.00215,0.00271,0
2020-2-20,5,-0.0197,0.0266,0.0252,-0.00568,0.00483,-0.0498,-0.00551,0.0232,0.0318,0
2020-2-20,6,-0.024,0.0224,0.008,0.0504,0.027,-0.0129,-0.00739,0.0147,0.0104,0
2020-2-20,7,-0.0134,-0.0748,0.0481,0.036,0.0292,0.0276,-0.0897,0.0446,0.0498,0
2020-2-20,8,-0.00648,-0.0167,0.0317,-0.019,0.0289,0.0843,0.0152,0.0398,0.0437,0
2020-2-20,9,-0.0359,-0.0479,-0.00334,-0.0137,-0.137,0.114,0.0577,-0.0577,-0.0264,0
2020-2-20,10,0.00788,0.00643,-0.002,0.00418,0.00978,-0.0146,-0.126,-0.00726,-0.0144,0
2020-2-20,11,-0.0744,0.459,0.00532,0.505,0.0202,-0.0966,-0.00171,0.0942,0.128,0
2020-2-20,12,0.0162,0.0752,0.0479,0.05,0.033,0.125,-0.0508,0.048,0.0537,0
2020-2-20,13,0.0146,0.268,0.011,0.0324,-0.0329,0.16,-0.179,0.041,0.0698,0
2020-2-20,14,-0.0432,-0.134,-0.0215,.,-0.0635,0.07,-0.03,-0.0306,-0.0151,0
2020-2-20,16,-0.0271,0.0276,0.057,0.0515,0.00503,0.0167,-0.0147,0.136,0.188,0
2020-2-20,17,0.00712,0.157,0.0427,0.0289,0.035,-0.0126,0.0657,0.014,0.00627,0
2020-2-20,19,-0.0472,-0.103,-0.039,-0.0644,-0.0272,0.0278,-0.088,-0.0275,-0.0282,0
2020-2-20,20,-0.00329,0.404,0.0404,0.123,-0.049,0.0324,-0.0271,-0.00768,0.0161,0
2020-2-20,21,0.00663,0.074,0.0218,-0.0365,0.0204,-0.0134,-0.0401,0.0207,0.0166,0
2020-2-20,22,-0.0993,0.168,0.0605,-0.0267,0.0438,0.535,-0.0846,0.0585,0.064,0
2020-2-20,23,-0.0324,0.0246,0.00263,0.0555,0.0434,0.048,-0.129,0.0294,0.0438,0
2020-2-20,24,-0.0823,0.0895,0.0125,0.0833,0.043,0.033,0.0361,-0.0362,-0.0624,0
2020-2-20,25,-0.158,0.0131,-0.103,0.136,0.038,0.119,-0.0711,-0.133,-0.195,0
2020-2-20,27,-0.187,-0.453,-0.0735,0.036,-0.0572,0.158,-0.104,0.015,0.0507,0
2020-2-20,28,-0.088,0.142,0.0168,-0.0387,0.00137,0.0912,-0.0224,0.0337,0.0453,0
2020-2-20,29,-0.00698,0.0301,0.0254,0.0656,0.0819,0.0365,-0.0913,0.0723,0.0687,0
2020-2-20,30,-0.142,0.283,-0.0812,0.00296,-0.0797,0.29,-0.279,-0.0792,-0.0795,0
2020-2-20,31,-0.0601,-0.079,0.0306,0.00633,0.0466,-0.0481,0.0284,0.0145,-0.00238,0
2020-2-20,32,-0.0843,-0.0485,0.0192,-0.041,0.0532,0.126,-0.00465,0.0188,0.00427,0
2020-2-20,33,0.00322,0.0173,0.0397,0.0614,-0.0249,0.0423,0.0967,0.0185,0.0367,0
2020-2-20,34,0.00709,-0.0927,0.0246,-0.0473,0.0181,0.198,-0.0231,0.0165,0.0163,0
2020-2-20,35,-0.0283,0.0457,0.0109,-0.0168,0.00864,-0.0818,-0.0669,0.0161,0.0188,0
2020-2-20,36,-0.0271,0.00184,0.00585,0.0128,0.0156,0.0884,-0.0621,0.00695,0.00339,0
2020-2-20,37,0.104,-0.0641,-0.103,-0.115,-0.0142,0.163,-0.24,0.00455,0.0105,0
2020-2-20,38,-0.0618,0.0435,0.0318,-0.0289,-0.0249,0.00523,-0.00609,0.0369,0.0608,0
2020-2-20,39,-0.0538,-0.0118,0.00868,-0.0628,0.0983,0.0109,-0.158,0.0297,0.000766,0
2020-2-20,40,0.0712,-0.0387,0.0377,-0.0296,-0.017,0.0504,0.00842,0.0247,0.0514,0
2020-2-20,41,0.0162,0.215,0.0201,-0.0101,0.012,0.0625,0.0318,-0.00586,-0.0126,0
2020-2-20,42,-0.0221,-0.0223,0.00645,0.0163,0.0265,0.0355,-0.0971,0.0159,0.0125,0
2020-2-20,43,-0.0236,-0.165,-0.0061,-0.0744,-0.0424,-0.0021,-0.0144,0.000145,0.0237,0
2020-2-20,44,-0.0161,0.175,-0.101,0.0287,-0.0386,-0.132,-0.16,-0.046,-0.0373,0
2020-2-20,45,-0.235,-0.12,-0.0466,-0.0774,0.123,-0.519,-0.285,-0.0876,-0.143,0
2020-2-20,46,-0.0566,-0.0564,-0.0496,0.0163,-0.0229,0.121,0.0204,-0.0634,-0.0766,0
2020-2-20,47,0.0319,0.191,0.00851,0.0687,0.0246,-0.135,-0.0482,-0.00235,-0.012,0
2020-2-20,48,0.00281,-0.0234,0.0126,-0.119,-0.00886,-0.139,-0.0713,-0.0431,-0.0798,0
2020-2-20,49,-0.0322,-0.223,0.0653,0.0778,-0.0236,0.0505,-0.108,0.0833,0.114,0
2020-2-20,50,-0.0284,0.0806,-0.0173,0.0186,-0.00602,-0.00609,-0.0381,0.0208,0.0316,0
2020-2-20,51,-0.0238,-0.104,0.00287,-0.000572,0.0928,-0.0583,0.0614,0.0824,0.0775,0
2020-2-20,52,-0.0137,-0.264,-0.0543,-0.0902,0.035,-0.0555,-0.117,-0.0654,-0.107,0
2020-2-20,53,-0.0348,-0.0214,-0.0204,-0.00987,-0.0535,0.25,-0.161,-0.0375,-0.0254,0
2020-2-21,1,0.0191,0.237,0.0339,-0.0327,0.0232,0.0422,0.00477,0.00401,-0.00192,0
2020-2-21,2,-0.035,-0.00273,-0.00093,-0.0557,-0.0393,0.126,-0.00351,-0.0162,-0.00696,0
2020-2-21,3,0.00484,0.226,-0.0403,-0.149,-0.0149,-0.0775,-0.0804,-0.0747,-0.1,0
2020-2-21,4,0.0265,0.058,0.0134,-0.0586,-0.0084,0.00649,-0.0227,0.00279,0.00768,0
2020-2-21,5,0.00779,0.00927,0.0313,0.0179,0.0173,-0.0344,-0.0241,0.037,0.0459,0
2020-2-21,6,-0.0143,-0.035,0.00536,0.0188,-0.00865,-0.0284,-0.0148,0.00162,0.00441,0
2020-2-21,7,-0.0374,-0.0904,0.0421,0.0261,0.0345,-0.0193,-0.0788,0.0398,0.0405,0
2020-2-21,8,0.000957,-0.0639,0.0385,-0.0167,0.00971,0.15,0.0294,0.0363,0.0458,0
2020-2-21,9,-0.0303,0.00916,-0.0095,-0.000119,-0.113,0.174,0.0439,-0.0637,-0.0449,0
2020-2-21,10,0.0285,-0.0318,0.00265,-0.00682,0.0129,-0.0179,-0.116,0.00174,-0.00251,0
2020-2-21,11,-0.0324,0.333,0.0193,0.627,-0.00285,-0.0671,0.0237,0.122,0.181,0
2020-2-21,12,0.0245,0.0352,0.0406,0.0397,0.0299,0.0509,-0.0601,0.038,0.0412,0
2020-2-21,13,-0.0253,0.062,-0.00961,0.0442,-0.0087,0.139,-0.148,0.0267,0.0405,0
2020-2-21,14,-0.0425,-0.122,-0.0227,.,-0.0738,0.056,-0.0192,-0.0432,-0.0291,0
2020-2-21,16,-0.0261,-0.0372,0.0356,0.0555,0.00429,0.0269,-0.0777,0.128,0.175,0
2020-2-21,17,0.0148,0.111,0.0413,0.0487,0.0201,-0.0218,0.0287,0.0278,0.0309,0
2020-2-21,19,-0.0406,-0.118,-0.0485,-0.0785,-0.0419,0.0291,-0.1,-0.0458,-0.0495,0
2020-2-21,20,0.00275,0.342,0.0364,0.0973,0.0259,-0.00848,-0.0159,0.0281,0.0299,0
2020-2-21,21,0.0046,-0.0642,0.0134,-0.0684,0.0162,-0.0766,-0.0483,0.00829,0.00554,0
2020-2-21,22,-0.0387,0.0684,0.0331,-0.000825,0.0886,0.249,-0.0865,0.0464,0.0272,0
2020-2-21,23,-0.00746,0.0621,0.0126,0.127,0.0431,0.0592,-0.134,0.0343,0.0305,0
2020-2-21,24,-0.105,0.0629,0.00725,0.0773,0.0324,0.00036,-0.0195,-0.032,-0.0534,0
2020-2-21,25,-0.119,0.0983,-0.117,0.109,0.0575,0.0854,-0.264,-0.136,-0.207,0
2020-2-21,27,-0.118,-0.633,-0.0675,0.00359,-0.0129,0.194,0.0926,0.0482,0.0728,0
2020-2-21,28,-0.0664,-0.0107,0.0187,-0.0308,-0.0209,0.057,0.00219,0.0269,0.0434,0
2020-2-21,29,0.0635,-0.0324,0.0624,0.0151,0.129,0.0747,-0.108,0.0541,0.0205,0
