date,cityid,case_count,death_count,case_rate,death_rate,new_case_rate,new_death_rate,new_case_count,new_death_count
2020-3-19,Cleveland,53,0,4.29,0.0,0.578,0,7.14,0
2020-3-19,Bakersfield,2,0,0.222,0.0,0.0317,0,0.286,0
2020-3-19,Honolulu,18,0,1.85,0.0,0.235,0,2.29,0
2020-3-19,Boise,3,0,0.623,0.0,0.089,0,0.429,0
2020-3-19,Salt Lake City,31,0,2.67,0.0,0.332,0,3.86,0
2020-3-19,Virginia Beach,4,0,0.889,0.0,0.0635,0,0.286,0
2020-3-19,Colorado Springs,15,3,2.08,0.41600000000000004,0.278,0.0397,2,0.286
2020-3-19,Tulsa,5,1,0.767,0.153,0.0658,0.0219,0.429,0.143
2020-3-20,Los Angeles,292,2,2.91,0.0199,0.359,0.00142,36,0.143
2020-3-20,New York City,4419,54,53.0,0.648,7.31,0.0925,609,7.71
2020-3-20,Chicago,412,3,8.0,0.0582,1.03,0.00832,53.1,0.429
2020-3-20,Houston,55,1,1.17,0.0212,0.136,0.00303,6.43,0.143
2020-3-20,Phoenix,34,1,0.758,0.0223,0.0987,0.00318,4.43,0.143
2020-3-20,San Diego,131,0,3.92,0.0,0.522,0,17.4,0
2020-3-20,Dallas,74,1,2.81,0.0379,0.352,0.00542,9.29,0.143
2020-3-20,Las Vegas,126,2,5.56,0.0882,0.693,0.0126,15.7,0.286
2020-3-20,Seattle,794,68,35.2,3.02,2.95,0.222,66.4,5
2020-3-20,Fort Worth,29,1,1.38,0.0476,0.183,0.00679,3.86,0.143
2020-3-20,San Antonio,40,0,2.0,0.0,0.207,0,4.14,0
2020-3-20,San Jose,196,8,10.2,0.415,0.867,0.0445,16.7,0.857
2020-3-20,Detroit,216,3,12.3,0.171,1.71,0.0245,30,0.429
2020-3-20,Philadelphia,42,0,2.65,0.0,0.352,0,5.57,0
2020-3-20,Columbus,14,0,1.06,0.0,0.152,0,2,0
2020-3-20,Austin,21,0,1.65,0.0,0.191,0,2.43,0
2020-3-20,Charlotte,28,0,2.52,0.0,0.335,0,3.71,0
2020-3-20,Indianapolis,26,3,2.7,0.311,0.355,0.0444,3.43,0.429
2020-3-20,Jacksonville,17,1,1.77,0.10400000000000001,0.239,0.0149,2.29,0.143
2020-3-20,Memphis,42,0,4.48,0.0,0.61,0,5.71,0
2020-3-20,San Francisco,79,0,8.96,0.0,0.859,0,7.57,0
2020-3-20,El Paso,6,0,0.715,0.0,0.0851,0,0.714,0
2020-3-20,Baltimore,11,0,1.85,0.0,0.265,0,1.57,0
2020-3-20,Portland,12,1,1.48,0.12300000000000001,0.193,0.0176,1.57,0.143
2020-3-20,Boston,87,1,10.8,0.124,1.08,0.0178,8.71,0.143
2020-3-20,Oklahoma City,19,0,2.38,0.0,0.322,0,2.57,0
2020-3-20,Louisville,23,1,3.0,0.13,0.391,0.0186,3,0.143
2020-3-20,Denver,79,0,10.9,0.0,1.22,0,8.86,0
2020-3-20,Washington,71,0,10.1,0.0,1.23,0,8.71,0
2020-3-20,Nashville,110,0,15.8,0.0,2.06,0,14.3,0
2020-3-20,Milwaukee,95,1,10.0,0.106,1.4,0.0151,13.3,0.143
2020-3-20,Albuquerque,23,0,3.39,0.0,0.379,0,2.57,0
2020-3-20,Tucson,8,0,0.764,0.0,0.0955,0,1,0
2020-3-20,Fresno,10,0,1.0,0.0,0.129,0,1.29,0
2020-3-20,Sacramento,52,3,3.35,0.193,0.331,0.0184,5.14,0.286
2020-3-20,Atlanta,95,2,8.93,0.188,1.2,0.0269,12.7,0.286
2020-3-20,Kansas City,12,0,1.71,0.0,0.244,0,1.71,0
2020-3-20,Miami,124,0,4.56,0.0,0.61,0,16.6,0
2020-3-20,Raleigh,25,0,2.25,0.0,0.206,0,2.29,0
2020-3-20,Omaha,40,0,7.0,0.0,0.35,0,2,0
2020-3-20,Oakland,67,0,4.01,0.0,0.325,0,5.43,0
2020-3-20,Minneapolis,44,0,3.48,0.0,0.463,0,5.86,0
2020-3-20,Tampa,32,0,2.17,0.0,0.281,0,4.14,0
2020-3-20,New Orleans,329,8,84.3,2.05,11,0.293,43,1.14
2020-3-20,Wichita,1,0,0.19399999999999998,0.0,0.0277,0,0.143,0
2020-3-20,Cleveland,69,0,5.59,0.0,0.671,0,8.29,0
2020-3-20,Bakersfield,2,0,0.222,0.0,0.0317,0,0.286,0
2020-3-20,Honolulu,28,0,2.87,0.0,0.381,0,3.71,0
2020-3-20,Boise,4,0,0.831,0.0,0.089,0,0.429,0
2020-3-20,Salt Lake City,46,0,3.96,0.0,0.517,0,6,0
2020-3-20,Virginia Beach,4,0,0.889,0.0,0.0635,0,0.286,0
2020-3-20,Colorado Springs,27,3,3.75,0.41600000000000004,0.496,0.0198,3.57,0.143
2020-3-20,Tulsa,5,1,0.767,0.153,0.0658,0.0219,0.429,0.143
2020-3-21,Los Angeles,351,4,3.5,0.0398,0.424,0.00427,42.6,0.429
2020-3-21,New York City,6226,75,74.7,0.9,10.2,0.127,851,10.6
2020-3-21,Chicago,548,4,10.6,0.0777,1.38,0.0111,71,0.571
2020-3-21,Houston,68,1,1.44,0.0212,0.173,0.00303,8.14,0.143
2020-3-21,Phoenix,49,1,1.09,0.0223,0.143,0.00318,6.43,0.143
2020-3-21,San Diego,159,0,4.76,0.0,0.638,0,21.3,0
2020-3-21,Dallas,95,1,3.6,0.0379,0.455,0.00542,12,0.143
2020-3-21,Las Vegas,126,2,5.56,0.0882,0.693,0.0126,15.7,0.286
2020-3-21,Seattle,935,76,41.5,3.37,3.46,0.254,78,5.71
2020-3-21,Fort Worth,47,1,2.24,0.0476,0.292,0.00679,6.14,0.143
2020-3-21,San Antonio,50,0,2.5,0.0,0.271,0,5.43,0
2020-3-21,San Jose,263,8,13.6,0.415,1.27,0.0445,24.6,0.857
2020-3-21,Detroit,349,4,20.0,0.22899999999999998,2.78,0.0327,48.7,0.571
2020-3-21,Philadelphia,69,0,4.36,0.0,0.586,0,9.29,0
2020-3-21,Columbus,21,0,1.59,0.0,0.217,0,2.86,0
2020-3-21,Austin,62,0,4.87,0.0,0.65,0,8.29,0
2020-3-21,Charlotte,41,0,3.69,0.0,0.502,0,5.57,0
2020-3-21,Indianapolis,47,3,4.87,0.311,0.652,0.0444,6.29,0.429
2020-3-21,Jacksonville,25,2,2.61,0.209,0.358,0.0298,3.43,0.286
2020-3-21,Memphis,42,0,4.48,0.0,0.61,0,5.71,0
2020-3-21,San Francisco,84,0,9.53,0.0,0.859,0,7.57,0
2020-3-21,El Paso,6,0,0.715,0.0,0.0851,0,0.714,0
2020-3-21,Baltimore,15,0,2.53,0.0,0.361,0,2.14,0
2020-3-21,Portland,18,1,2.21,0.12300000000000001,0.299,0,2.43,0
2020-3-21,Boston,108,1,13.4,0.124,1.44,0.0178,11.6,0.143
2020-3-21,Oklahoma City,20,0,2.51,0.0,0.34,0,2.71,0
2020-3-21,Louisville,25,1,3.26,0.13,0.391,0.0186,3,0.143
2020-3-21,Denver,98,0,13.5,0.0,1.47,0,10.7,0
2020-3-21,Washington,77,1,10.9,0.142,1.23,0.0202,8.71,0.143
2020-3-21,Nashville,140,2,20.2,0.28800000000000003,2.59,0.0412,18,0.286
2020-3-21,Milwaukee,126,2,13.3,0.21100000000000002,1.81,0.0302,17.1,0.286
2020-3-21,Albuquerque,32,0,4.71,0.0,0.547,0,3.71,0
2020-3-21,Tucson,12,0,1.15,0.0,0.136,0,1.43,0
2020-3-21,Fresno,10,0,1.0,0.0,0.114,0,1.14,0
2020-3-21,Sacramento,52,3,3.35,0.193,0.221,0.0184,3.43,0.286
2020-3-21,Atlanta,100,3,9.4,0.282,1.17,0.0403,12.4,0.429
2020-3-21,Kansas City,13,0,1.85,0.0,0.264,0,1.86,0
2020-3-21,Miami,170,0,6.26,0.0,0.852,0,23.1,0
2020-3-21,Raleigh,49,0,4.41,0.0,0.488,0,5.43,0
2020-3-21,Omaha,46,0,8.05,0.0,0.45,0,2.57,0
2020-3-21,Oakland,87,0,5.21,0.0,0.496,0,8.29,0
2020-3-21,Minneapolis,52,0,4.11,0.0,0.519,0,6.57,0
2020-3-21,Tampa,47,0,3.19,0.0,0.427,0,6.29,0
2020-3-21,New Orleans,418,13,107.0,3.33,13.4,0.439,52.1,1.71
2020-3-21,Wichita,2,0,0.38799999999999996,0.0,0.0554,0,0.286,0
2020-3-21,Cleveland,92,1,7.45,0.081,0.937,0.0116,11.6,0.143
2020-3-21,Bakersfield,4,0,0.444,0.0,0.0635,0,0.571,0
2020-3-21,Honolulu,35,0,3.59,0.0,0.484,0,4.71,0
2020-3-21,Boise,11,0,2.28,0.0,0.267,0,1.29,0
2020-3-21,Salt Lake City,60,0,5.17,0.0,0.554,0,6.43,0
2020-3-21,Virginia Beach,4,0,0.889,0.0,0.0317,0,0.143,0
2020-3-21,Colorado Springs,37,3,5.14,0.41600000000000004,0.674,0.0198,4.86,0.143
2020-3-21,Tulsa,5,1,0.767,0.153,0.0658,0.0219,0.429,0.143
2020-3-22,Los Angeles,421,5,4.19,0.0498,0.501,0.00569,50.3,0.571
2020-3-22,New York City,9065,119,109.0,1.43,15,0.195,1248,16.3
2020-3-22,Chicago,805,6,15.6,0.11599999999999999,2.02,0.0166,104,0.857
2020-3-22,Houston,74,1,1.57,0.0212,0.185,0.00303,8.71,0.143
2020-3-22,Phoenix,81,2,1.81,0.0446,0.245,0.00637,11,0.286
2020-3-22,San Diego,205,0,6.14,0.0,0.706,0,23.6,0
2020-3-22,Dallas,132,2,5.01,0.0759,0.64,0.0108,16.9,0.286
2020-3-22,Las Vegas,126,2,5.56,0.0882,0.693,0.0126,15.7,0.286
2020-3-22,Seattle,1036,77,46.0,3.42,3.9,0.247,87.9,5.57
2020-3-22,Fort Worth,47,1,2.24,0.0476,0.292,0.00679,6.14,0.143
2020-3-22,San Antonio,50,1,2.5,0.0499,0.271,0.00713,5.43,0.143
2020-3-22,San Jose,303,11,15.7,0.5710000000000001,1.4,0.0667,27,1.29
2020-3-22,Detroit,477,5,27.3,0.28600000000000003,3.79,0.0408,66.3,0.714
2020-3-22,Philadelphia,91,0,5.74,0.0,0.749,0,11.9,0
2020-3-22,Columbus,34,0,2.58,0.0,0.336,0,4.43,0
2020-3-22,Austin,79,0,6.2,0.0,0.819,0,10.4,0
2020-3-22,Charlotte,66,0,5.94,0.0,0.798,0,8.86,0
2020-3-22,Indianapolis,83,4,8.6,0.415,1.14,0.0592,11,0.571
2020-3-22,Jacksonville,39,2,4.07,0.209,0.522,0.0298,5,0.286
2020-3-22,Memphis,66,0,7.04,0.0,0.976,0,9.14,0
2020-3-22,San Francisco,111,0,12.6,0.0,1.2,0,10.6,0
2020-3-22,El Paso,6,0,0.715,0.0,0.0681,0,0.571,0
2020-3-22,Baltimore,24,0,4.04,0.0,0.554,0,3.29,0
2020-3-22,Portland,19,1,2.34,0.12300000000000001,0.316,0,2.57,0
2020-3-22,Boston,126,2,15.7,0.249,1.69,0.0355,13.6,0.286
2020-3-22,Oklahoma City,26,0,3.26,0.0,0.448,0,3.57,0
2020-3-22,Louisville,26,1,3.39,0.13,0.373,0.0186,2.86,0.143
2020-3-22,Denver,125,0,17.2,0.0,1.91,0,13.9,0
2020-3-22,Washington,98,1,13.9,0.142,1.64,0.0202,11.6,0.143
2020-3-22,Nashville,167,2,24.1,0.28800000000000003,3.09,0.0412,21.4,0.286
2020-3-22,Milwaukee,183,2,19.4,0.21100000000000002,2.66,0.0302,25.1,0.286
2020-3-22,Albuquerque,34,0,5.01,0.0,0.505,0,3.43,0
2020-3-22,Tucson,17,0,1.62,0.0,0.191,0,2,0
2020-3-22,Fresno,10,0,1.0,0.0,0.114,0,1.14,0
2020-3-22,Sacramento,52,3,3.35,0.193,0.184,0.0184,2.86,0.286
2020-3-22,Atlanta,111,3,10.4,0.282,1.22,0.0403,13,0.429
2020-3-22,Kansas City,13,0,1.85,0.0,0.264,0,1.86,0
2020-3-22,Miami,228,0,8.39,0.0,1.13,0,30.7,0
2020-3-22,Raleigh,49,0,4.41,0.0,0.45,0,5,0
2020-3-22,Omaha,46,0,8.05,0.0,0.4,0,2.29,0
2020-3-22,Oakland,127,0,7.6,0.0,0.769,0,12.9,0
2020-3-22,Minneapolis,57,0,4.5,0.0,0.508,0,6.43,0
2020-3-22,Tampa,58,0,3.94,0.0,0.505,0,7.43,0
2020-3-22,New Orleans,451,15,116.0,3.84,13.8,0.476,53.7,1.86
2020-3-22,Wichita,2,0,0.38799999999999996,0.0,0.0554,0,0.286,0
2020-3-22,Cleveland,125,1,10.1,0.081,1.28,0.0116,15.9,0.143
2020-3-22,Bakersfield,5,0,0.555,0.0,0.0793,0,0.714,0
2020-3-22,Honolulu,41,0,4.21,0.0,0.542,0,5.29,0
2020-3-22,Boise,13,0,2.7,0.0,0.326,0,1.57,0
2020-3-22,Salt Lake City,84,0,7.24,0.0,0.849,0,9.86,0
2020-3-22,Virginia Beach,17,0,3.78,0.0,0.413,0,1.86,0
2020-3-22,Colorado Springs,51,3,7.08,0.41600000000000004,0.932,0.0198,6.71,0.143
2020-3-22,Tulsa,6,1,0.9209999999999999,0.153,0.0658,0.0219,0.429,0.143
2020-3-23,Los Angeles,536,7,5.34,0.0697,0.629,0.00854,63.1,0.857
2020-3-23,New York City,12329,155,148.0,1.86,20.3,0.254,1695,21.1
2020-3-23,Chicago,922,9,17.9,0.175,2.35,0.025,121,1.29
2020-3-23,Houston,78,1,1.65,0.0212,0.197,0.00303,9.29,0.143
2020-3-23,Phoenix,139,2,3.1,0.0446,0.417,0.00637,18.7,0.286
2020-3-23,San Diego,230,0,6.89,0.0,0.745,0,24.9,0
2020-3-23,Dallas,159,2,6.03,0.0759,0.786,0.0108,20.7,0.286
2020-3-23,Las Vegas,151,4,6.66,0.17600000000000002,0.731,0.0189,16.6,0.429
2020-3-23,Seattle,1166,88,51.8,3.91,4.29,0.279,96.7,6.29
2020-3-23,Fort Worth,57,1,2.71,0.0476,0.353,0.00679,7.43,0.143
2020-3-23,San Antonio,50,1,2.5,0.0499,0.264,0.00713,5.29,0.143
2020-3-23,San Jose,321,11,16.7,0.5710000000000001,1.36,0.0519,26.1,1
2020-3-23,Detroit,638,8,36.5,0.457,5.1,0.0653,89.3,1.14
2020-3-23,Philadelphia,128,0,8.08,0.0,1.08,0,17.1,0
2020-3-23,Columbus,46,2,3.49,0.152,0.467,0.0217,6.14,0.286
2020-3-23,Austin,79,0,6.2,0.0,0.819,0,10.4,0
2020-3-23,Charlotte,80,0,7.2,0.0,0.978,0,10.9,0
2020-3-23,Indianapolis,111,4,11.5,0.415,1.54,0.0444,14.9,0.429
2020-3-23,Jacksonville,50,3,5.22,0.313,0.671,0.0447,6.43,0.429
2020-3-23,Memphis,66,0,7.04,0.0,0.976,0,9.14,0
2020-3-23,San Francisco,134,0,15.2,0.0,1.47,0,13,0
2020-3-23,El Paso,6,0,0.715,0.0,0.0681,0,0.571,0
2020-3-23,Baltimore,31,0,5.22,0.0,0.722,0,4.29,0
2020-3-23,Portland,21,1,2.58,0.12300000000000001,0.334,0,2.71,0
2020-3-23,Boston,154,3,19.2,0.373,1.99,0.0533,16,0.429
2020-3-23,Oklahoma City,29,0,3.64,0.0,0.484,0,3.86,0
2020-3-23,Louisville,31,1,4.04,0.13,0.447,0.0186,3.43,0.143
2020-3-23,Denver,148,0,20.4,0.0,2.36,0,17.1,0
2020-3-23,Washington,116,2,16.4,0.28300000000000003,1.9,0.0405,13.4,0.286
2020-3-23,Nashville,184,2,26.5,0.28800000000000003,3.27,0.0412,22.7,0.286
2020-3-23,Milwaukee,206,3,21.8,0.317,2.92,0.0453,27.6,0.429
2020-3-23,Albuquerque,38,0,5.6,0.0,0.505,0,3.43,0
2020-3-23,Tucson,24,0,2.29,0.0,0.273,0,2.86,0
2020-3-23,Fresno,13,0,1.3,0.0,0.157,0,1.57,0
2020-3-23,Sacramento,87,4,5.61,0.258,0.506,0.0184,7.86,0.286
2020-3-23,Atlanta,152,3,14.3,0.282,1.68,0.0403,17.9,0.429
2020-3-23,Kansas City,18,0,2.56,0.0,0.366,0,2.57,0
2020-3-23,Miami,277,0,10.2,0.0,1.34,0,36.3,0
2020-3-23,Raleigh,52,0,4.68,0.0,0.475,0,5.29,0
2020-3-23,Omaha,50,0,8.75,0.0,0.45,0,2.57,0
2020-3-23,Oakland,139,1,8.32,0.0598,0.846,0.00855,14.1,0.143
2020-3-23,Minneapolis,89,0,7.03,0.0,0.711,0,9,0
2020-3-23,Tampa,75,0,5.1,0.0,0.67,0,9.86,0
2020-3-23,New Orleans,567,20,145.0,5.13,17.3,0.622,67.4,2.43
2020-3-23,Wichita,2,0,0.38799999999999996,0.0,0.0554,0,0.286,0
2020-3-23,Cleveland,149,1,12.1,0.081,1.45,0.0116,17.9,0.143
2020-3-23,Bakersfield,5,0,0.555,0.0,0.0793,0,0.714,0
2020-3-23,Honolulu,53,0,5.44,0.0,0.689,0,6.71,0
2020-3-23,Boise,15,0,3.11,0.0,0.386,0,1.86,0
2020-3-23,Salt Lake City,112,0,9.65,0.0,1.13,0,13.1,0
2020-3-23,Virginia Beach,17,0,3.78,0.0,0.413,0,1.86,0
2020-3-23,Colorado Springs,69,4,9.58,0.555,1.25,0.0397,9,0.286
2020-3-23,Tulsa,11,1,1.69,0.153,0.175,0.0219,1.14,0.143
2020-3-24,Los Angeles,662,11,6.59,0.11,0.737,0.0142,74,1.43
2020-3-24,New York City,14943,230,179.0,2.76,24.5,0.375,2042,31.3
2020-3-24,Chicago,1194,12,23.2,0.233,3.02,0.0305,155,1.57
2020-3-24,Houston,134,1,2.84,0.0212,0.358,0.00303,16.9,0.143
2020-3-24,Phoenix,199,2,4.44,0.0446,0.605,0.00637,27.1,0.286
2020-3-24,San Diego,242,1,7.25,0.03,0.775,0.00428,25.9,0.143
2020-3-24,Dallas,169,5,6.41,0.19,0.791,0.0271,20.9,0.714
2020-3-24,Las Vegas,249,6,11.0,0.265,1.3,0.0315,29.6,0.714
2020-3-24,Seattle,1278,95,56.7,4.22,4.82,0.304,109,6.86
2020-3-24,Fort Worth,57,1,2.71,0.0476,0.347,0.00679,7.29,0.143
2020-3-24,San Antonio,68,1,3.39,0.0499,0.392,0.00713,7.86,0.143
2020-3-24,San Jose,375,17,19.5,0.882,1.63,0.0889,31.4,1.71
2020-3-24,Detroit,873,13,49.9,0.743,6.99,0.106,122,1.86
2020-3-24,Philadelphia,177,0,11.2,0.0,1.51,0,23.9,0
2020-3-24,Columbus,75,2,5.7,0.152,0.77,0.0217,10.1,0.286
2020-3-24,Austin,79,0,6.2,0.0,0.819,0,10.4,0
2020-3-24,Charlotte,104,0,9.37,0.0,1.25,0,13.9,0
2020-3-24,Indianapolis,162,7,16.8,0.726,2.27,0.0889,21.9,0.857
2020-3-24,Jacksonville,50,3,5.22,0.313,0.597,0.0447,5.71,0.429
2020-3-24,Memphis,135,0,14.4,0.0,2.03,0,19,0
2020-3-24,San Francisco,152,0,17.2,0.0,1.72,0,15.1,0
2020-3-24,El Paso,12,0,1.43,0.0,0.17,0,1.43,0
2020-3-24,Baltimore,41,0,6.91,0.0,0.915,0,5.43,0
2020-3-24,Portland,25,2,3.08,0.24600000000000002,0.387,0.0176,3.14,0.143
2020-3-24,Boston,234,3,29.1,0.373,3.41,0.0533,27.4,0.429
2020-3-24,Oklahoma City,41,0,5.14,0.0,0.627,0,5,0
2020-3-24,Louisville,40,1,5.22,0.13,0.578,0.0186,4.43,0.143
2020-3-24,Denver,176,0,24.2,0.0,2.65,0,19.3,0
2020-3-24,Washington,137,2,19.4,0.28300000000000003,2.15,0.0405,15.1,0.286
2020-3-24,Nashville,253,2,36.4,0.28800000000000003,4.34,0.0412,30.1,0.286
2020-3-24,Milwaukee,243,3,25.7,0.317,3.31,0.0453,31.3,0.429
2020-3-24,Albuquerque,43,0,6.33,0.0,0.61,0,4.14,0
2020-3-24,Tucson,42,0,4.01,0.0,0.518,0,5.43,0
2020-3-24,Fresno,18,0,1.8,0.0,0.229,0,2.29,0
2020-3-24,Sacramento,87,4,5.61,0.258,0.442,0.0184,6.86,0.286
2020-3-24,Atlanta,191,4,18.0,0.376,2.12,0.0537,22.6,0.571
2020-3-24,Kansas City,30,0,4.27,0.0,0.61,0,4.29,0
2020-3-24,Miami,365,0,13.4,0.0,1.69,0,46,0
2020-3-24,Raleigh,54,0,4.86,0.0,0.475,0,5.29,0
2020-3-24,Omaha,52,0,9.1,0.0,0.475,0,2.71,0
2020-3-24,Oakland,151,2,9.03,0.12,0.872,0.0171,14.6,0.286
2020-3-24,Minneapolis,103,0,8.14,0.0,0.869,0,11,0
2020-3-24,Tampa,95,0,6.45,0.0,0.835,0,12.3,0
2020-3-24,New Orleans,675,26,173.0,6.66,19.7,0.769,77,3
2020-3-24,Wichita,7,0,1.36,0.0,0.194,0,1,0
2020-3-24,Cleveland,167,2,13.5,0.162,1.57,0.0231,19.4,0.286
2020-3-24,Bakersfield,14,0,1.56,0.0,0.206,0,1.86,0
2020-3-24,Honolulu,58,0,5.95,0.0,0.733,0,7.14,0
2020-3-24,Boise,22,0,4.57,0.0,0.564,0,2.71,0
2020-3-24,Salt Lake City,127,0,10.9,0.0,1.28,0,14.9,0
2020-3-24,Virginia Beach,17,0,3.78,0.0,0.413,0,1.86,0
2020-3-24,Colorado Springs,106,4,14.7,0.555,1.98,0.0397,14.3,0.286
2020-3-24,Tulsa,12,1,1.84,0.153,0.175,0.0219,1.14,0.143
2020-3-25,Los Angeles,799,13,7.96,0.129,0.867,0.0171,87,1.71
2020-3-25,New York City,20061,330,241.0,3.96,32.1,0.523,2674,43.6
2020-3-25,Chicago,1418,13,27.5,0.252,3.44,0.0333,177,1.71
2020-3-25,Houston,185,1,3.93,0.0212,0.476,0.00303,22.4,0.143
2020-3-25,Phoenix,251,2,5.6,0.0446,0.764,0.00637,34.3,0.286
2020-3-25,San Diego,297,2,8.9,0.0599,0.924,0.00856,30.9,0.286
2020-3-25,Dallas,169,6,6.41,0.228,0.732,0.0325,19.3,0.857
2020-3-25,Las Vegas,249,6,11.0,0.265,1.13,0.0315,25.7,0.714
2020-3-25,Seattle,1360,101,60.4,4.48,5.05,0.279,114,6.29
2020-3-25,Fort Worth,71,1,3.38,0.0476,0.442,0.00679,9.29,0.143
2020-3-25,San Antonio,69,1,3.44,0.0499,0.399,0.00713,8,0.143
2020-3-25,San Jose,459,18,23.8,0.934,2.1,0.0889,40.6,1.71
2020-3-25,Detroit,1122,21,64.1,1.2,8.97,0.163,157,2.86
2020-3-25,Philadelphia,257,1,16.2,0.0631,2.16,0.00902,34.3,0.143
2020-3-25,Columbus,88,2,6.68,0.152,0.879,0.0217,11.6,0.286
2020-3-25,Austin,119,0,9.34,0.0,1.27,0,16.1,0
2020-3-25,Charlotte,170,0,15.3,0.0,2.05,0,22.7,0
2020-3-25,Indianapolis,227,7,23.5,0.726,3.2,0.0889,30.9,0.857
2020-3-25,Jacksonville,60,3,6.26,0.313,0.686,0.0447,6.57,0.429
2020-3-25,Memphis,170,0,18.1,0.0,2.53,0,23.7,0
2020-3-25,San Francisco,181,1,20.5,0.113,2.11,0.0162,18.6,0.143
2020-3-25,El Paso,12,0,1.43,0.0,0.153,0,1.29,0
2020-3-25,Baltimore,53,0,8.93,0.0,1.11,0,6.57,0
2020-3-25,Portland,33,2,4.06,0.24600000000000002,0.527,0.0176,4.29,0.143
2020-3-25,Boston,342,3,42.5,0.373,5.17,0.0533,41.6,0.429
2020-3-25,Oklahoma City,55,2,6.9,0.251,0.734,0.0358,5.86,0.286
2020-3-25,Louisville,43,3,5.61,0.391,0.596,0.0559,4.57,0.429
2020-3-25,Denver,214,3,29.4,0.413,3.32,0.0589,24.1,0.429
2020-3-25,Washington,183,2,25.9,0.28300000000000003,2.98,0.0405,21,0.286
2020-3-25,Nashville,257,2,37.0,0.28800000000000003,4.1,0.0412,28.4,0.286
2020-3-25,Milwaukee,325,4,34.4,0.423,4.2,0.0604,39.7,0.571
2020-3-25,Albuquerque,48,0,7.07,0.0,0.652,0,4.43,0
2020-3-25,Tucson,49,0,4.68,0.0,0.6,0,6.29,0
2020-3-25,Fresno,19,0,1.9,0.0,0.214,0,2.14,0
2020-3-25,Sacramento,112,5,7.22,0.322,0.672,0.0276,10.4,0.429
2020-3-25,Atlanta,204,4,19.2,0.376,2.08,0.0537,22.1,0.571
2020-3-25,Kansas City,51,0,7.25,0.0,1.04,0,7.29,0
2020-3-25,Miami,489,0,18.0,0.0,2.17,0,58.9,0
2020-3-25,Raleigh,73,0,6.57,0.0,0.72,0,8,0
2020-3-25,Omaha,54,0,9.45,0.0,0.425,0,2.43,0
2020-3-25,Oakland,156,2,9.33,0.12,0.88,0.0171,14.7,0.286
2020-3-25,Minneapolis,111,0,8.77,0.0,0.88,0,11.1,0
2020-3-25,Tampa,123,0,8.36,0.0,1.06,0,15.6,0
2020-3-25,New Orleans,827,37,212.0,9.48,23.1,1.14,90.1,4.43
2020-3-25,Wichita,11,0,2.13,0.0,0.305,0,1.57,0
2020-3-25,Cleveland,206,2,16.7,0.162,1.94,0.0231,24,0.286
2020-3-25,Bakersfield,24,0,2.67,0.0,0.365,0,3.29,0
2020-3-25,Honolulu,68,0,6.98,0.0,0.85,0,8.29,0
2020-3-25,Boise,37,0,7.68,0.0,1.01,0,4.86,0
2020-3-25,Salt Lake City,151,0,13.0,0.0,1.56,0,18.1,0
2020-3-25,Virginia Beach,23,0,5.11,0.0,0.603,0,2.71,0
2020-3-25,Colorado Springs,122,5,16.9,0.6940000000000001,2.26,0.0595,16.3,0.429
2020-3-25,Tulsa,27,1,4.14,0.153,0.504,0.0219,3.29,0.143
2020-3-26,Los Angeles,1216,21,12.1,0.209,1.4,0.027,141,2.71
2020-3-26,New York City,23182,435,278.0,5.22,35.5,0.692,2958,57.7
2020-3-26,Chicago,1904,18,37.0,0.349,4.51,0.0444,232,2.29
2020-3-26,Houston,203,2,4.31,0.0424,0.509,0.00303,24,0.143
2020-3-26,Phoenix,299,4,6.67,0.0892,0.882,0.0127,39.6,0.571
2020-3-26,San Diego,341,3,10.2,0.0899,1.01,0.0128,33.7,0.429
2020-3-26,Dallas,303,7,11.5,0.266,1.34,0.0325,35.3,0.857
2020-3-26,Las Vegas,350,10,15.4,0.441,1.74,0.0567,39.4,1.29
2020-3-26,Seattle,1579,111,70.1,4.93,5.62,0.317,127,7.14
2020-3-26,Fort Worth,90,1,4.28,0.0476,0.482,0.00679,10.1,0.143
2020-3-26,San Antonio,84,3,4.19,0.15,0.478,0.0214,9.57,0.429
2020-3-26,San Jose,542,20,28.1,1.04,2.62,0.104,50.4,2
2020-3-26,Detroit,1389,26,79.4,1.49,10.4,0.188,181,3.29
2020-3-26,Philadelphia,402,1,25.4,0.0631,3.33,0.00902,52.7,0.143
2020-3-26,Columbus,109,2,8.28,0.152,1.07,0.0217,14.1,0.286
2020-3-26,Austin,137,0,10.8,0.0,1.46,0,18.6,0
2020-3-26,Charlotte,181,0,16.3,0.0,2.16,0,24,0
2020-3-26,Indianapolis,294,7,30.5,0.726,4.07,0.0889,39.3,0.857
2020-3-26,Jacksonville,82,3,8.56,0.313,0.999,0.0298,9.57,0.286
2020-3-26,Memphis,198,0,21.1,0.0,2.68,0,25.1,0
2020-3-26,San Francisco,226,2,25.6,0.22699999999999998,2.48,0.0324,21.9,0.286
2020-3-26,El Paso,25,0,2.98,0.0,0.323,0,2.71,0
2020-3-26,Baltimore,72,0,12.1,0.0,1.56,0,9.29,0
2020-3-26,Portland,45,2,5.54,0.24600000000000002,0.668,0.0176,5.43,0.143
2020-3-26,Boston,448,4,55.7,0.498,6.68,0.0711,53.7,0.571
2020-3-26,Oklahoma City,73,2,9.15,0.251,0.985,0.0358,7.86,0.286
