date,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020-1-11,Oklahoma City,-0.0144,0.040899999,-0.09489999699999999,-0.037900001,-0.052000001
2020-1-11,Louisville,-0.073399998,-0.056299999,-0.155,-0.063000001,-0.0691
2020-1-11,Denver,-0.0623,-0.027100001000000002,-0.13500001,-0.065499999,-0.052000001
2020-1-11,Washington,-0.0041899998,-0.11800000000000001,0.168,0.0296,-0.0601
2020-1-11,Nashville,0.0069099999999999995,-0.0059199999,0.141,0.035399999,-0.020099999
2020-1-11,Milwaukee,-0.058200002,-0.0854,,0.0088400003,-0.126
2020-1-11,Albuquerque,0.015799999,0.0167,0.09520000199999999,0.0080399998,-0.033199999
2020-1-11,Tucson,0.00161,-0.0069900001,0.037799999,0.098800004,-0.034200002
2020-1-11,Fresno,0.0561,-0.051399997999999995,0.183,0.063900001,0.0858
2020-1-11,Sacramento,0.0265,-0.0135,-0.11800000000000001,0.094999999,0.046999998
2020-1-11,Atlanta,-0.059599999,-0.030200001,-0.19,0.046500001,-0.072400004
2020-1-11,Kansas City,-0.072400004,-0.062100000999999995,0.078400001,0.038600001,-0.17800000000000002
2020-1-11,Miami,-0.052999999000000006,-0.063100003,-0.071000002,-0.0163,-0.076800004
2020-1-11,Raleigh,-0.0154,-0.081600003,-0.047400001,0.038199998,-0.004929999799999999
2020-1-11,Omaha,-0.032400001,0.024599998999999997,0.066399999,-0.106,-0.06319999700000001
2020-1-11,Oakland,0.031300001,0.0206,0.131,0.04410000099999999,-0.037999999
2020-1-11,Minneapolis,-0.0253,-0.094099998,-0.055300000999999994,0.079099998,-0.056600001
2020-1-11,Tampa,-0.034400001,-0.0060000001,0.0097099999,-0.09480000300000001,-0.048999999
2020-1-11,New Orleans,-0.10300000000000001,0.0139,-0.213,-0.18099999,-0.0392
2020-1-11,Wichita,0.0099400003,-0.00217,0.23399999999999999,-0.0495,-0.017100001
2020-1-11,Cleveland,-0.043200000999999995,-0.039299997999999996,-0.041700002,0.085299999,-0.061099999
2020-1-11,Bakersfield,0.0207,0.030999999,0.152,0.12,0.0125
2020-1-11,Honolulu,0.0123,0.040399998,-0.138,0.08829999699999999,0.0285
2020-1-11,Boise,-0.0094900001,-0.0014,-0.094999999,-0.019300001,0.044000000000000004
2020-1-11,Salt Lake City,0.0131,-0.044500001,0.032600001,0.089000002,0.00911
2020-1-11,Virginia Beach,-0.017899999,0.0222,-0.08510000300000001,-0.020500001,-0.036600001
2020-1-11,Colorado Springs,0.017100001,-0.00028700000000000004,0.0638,0.138,-0.0218
2020-1-11,Tulsa,-0.045200001,-0.06319999700000001,-0.071800001,0.056899998,-0.0094600003
2020-1-12,Los Angeles,0.0117,0.0064699999,0.036600001,0.050000000999999995,-0.0173
2020-1-12,New York City,0.0284,0.0114,0.077600002,-0.016899999,0.0748
2020-1-12,Chicago,-0.025699998999999998,-0.079599999,-0.067900002,0.127,-0.060400002
2020-1-12,Houston,-0.0233,0.026699999,-0.122,0.028000001,-0.031199999
2020-1-12,Phoenix,0.0013,0.024499998999999998,-0.0363,-0.016899999,0.019099999
2020-1-12,San Diego,-0.004929999799999999,-0.060199998,0.0537,0.024499998999999998,0.0047599999
2020-1-12,Dallas,0.0039499997999999995,0.036600001,0.055399999000000005,-0.0239,-0.0055499999
2020-1-12,Las Vegas,0.0040000002,0.00098500005,-0.0339,0.028999999,-0.00673
2020-1-12,Seattle,0.0473,0.0166,0.0792,0.073200002,-0.0078800004
2020-1-12,Fort Worth,0.0044300002,-0.0113,0.1,-0.057500000999999995,-0.022000000000000002
2020-1-12,San Antonio,-0.00569,-0.0187,-0.0111,0.073399998,0.00446
2020-1-12,San Jose,-0.0096699996,-0.0184,0.022399999,0.0155,-0.0199
2020-1-12,Detroit,-0.0153,-0.056499999,0.08950000300000001,-0.00403,-0.0166
2020-1-12,Philadelphia,-0.0131,-0.0275,0.0832,-0.041299999,-0.032200001
2020-1-12,Columbus,-0.009429999599999999,-0.0207,0.029100001,-0.076899998,0.036699999
2020-1-12,Austin,-0.046799999,-0.0125,-0.113,-0.0033199999,-0.025
2020-1-12,Charlotte,0.0032700000000000003,0.022000000000000002,-0.10099999999999999,-0.075000003,0.033799998
2020-1-12,Indianapolis,-0.0075599998,0.056699999,-0.020300001,0.033500001,0.0012300001
2020-1-12,Jacksonville,-0.040899999,-0.0033400001,-0.17800000000000002,-0.0427,0.0055800001
2020-1-12,Memphis,-0.0229,0.0107,0.039700001,-0.036800001,-0.057
2020-1-12,San Francisco,-0.013000000000000001,-0.000424,0.12300000000000001,-0.12899999,-0.0504
2020-1-12,El Paso,-0.051800001,-0.0219,-0.114,-0.077200003,0.0264
2020-1-12,Baltimore,-0.0155,0.062600002,0.034400001,-0.09749999599999999,-0.075999998
2020-1-12,Portland,-0.0163,0.0112,0.095700003,-0.161,0.0116
2020-1-12,Boston,0.028100001,-0.026699999,0.16599999,0.156,0.0125
2020-1-12,Oklahoma City,-0.0135,0.015699999,-0.079400003,-0.0308,-0.066600002
2020-1-12,Louisville,-0.048500000999999994,-0.030300001,-0.17800000000000002,-0.051100001,-0.029899999
2020-1-12,Denver,-0.048300002,-0.032099999,-0.107,-0.030099999,-0.0285
2020-1-12,Washington,-0.0029200001,-0.17600000000000002,0.17,0.0416,-0.0495
2020-1-12,Nashville,0.019200001,0.030200001,0.125,0.031599998,-0.0266
2020-1-12,Milwaukee,-0.071699999,-0.107,,-0.0041899998,-0.14800000000000002
2020-1-12,Albuquerque,0.0080599999,0.0051699998,0.096799999,0.0127,-0.048300002
2020-1-12,Tucson,0.0059600002,-0.00101,0.065499999,0.10099999999999999,-0.046599999
2020-1-12,Fresno,0.048700001,-0.056000002,0.15700001,0.058499999000000004,0.0493
2020-1-12,Sacramento,0.0359,0.0262,-0.13,0.09390000300000001,0.021
2020-1-12,Atlanta,-0.063900001,-0.037000000000000005,-0.222,0.047400001,-0.075000003
2020-1-12,Kansas City,-0.0265,0.0042900001,0.057100002000000004,0.0296,-0.08800000000000001
2020-1-12,Miami,-0.057300000999999996,-0.06570000200000001,-0.084899999,-0.0308,-0.075499997
2020-1-12,Raleigh,-0.0075300001,-0.06419999900000001,-0.029300001000000003,0.034899998,-0.0035699999
2020-1-12,Omaha,-0.030400001,0.038800001,0.071800001,-0.12800001,-0.022500001000000002
2020-1-12,Oakland,0.0199,-0.00028899999,0.115,0.0425,-0.035399999
2020-1-12,Minneapolis,-0.019200001,-0.087399997,-0.0287,0.07829999900000001,-0.061700001
2020-1-12,Tampa,-0.031199999,-0.011000000000000001,0.0085399998,-0.09440000400000001,-0.045899998
2020-1-12,New Orleans,-0.139,0.047600000999999996,-0.168,-0.38699999,-0.0127
2020-1-12,Wichita,0.024800001000000002,0.0122,0.21699999,-0.0462,0.0118
2020-1-12,Cleveland,-0.033599999,-0.0374,-0.035,0.086099997,-0.044799998
2020-1-12,Bakersfield,0.0079600001,0.0383,0.12899999,0.097800002,-0.0222
2020-1-12,Honolulu,0.0035300001,0.021199999,-0.14800000000000002,0.088799998,0.0232
2020-1-12,Boise,-0.0189,-0.0055999998,-0.09809999900000001,-0.028200001000000002,0.0126
2020-1-12,Salt Lake City,0.0117,-0.0244,0.0274,0.055399999000000005,0.0143
2020-1-12,Virginia Beach,-0.0163,0.037999999,-0.084299996,-0.0165,-0.0385
2020-1-12,Colorado Springs,0.032400001,0.0020699998999999998,0.066299997,0.134,0.0055999998
2020-1-12,Tulsa,-0.032499999,-0.047800000999999995,-0.029899999,0.036899998999999996,-0.0218
2020-1-13,Los Angeles,-0.0059600002,-0.0082999999,0.035599999,-0.024900001,-0.029300001000000003
2020-1-13,New York City,0.019400001,0.008290000300000001,0.082900003,-0.09390000300000001,0.079099998
2020-1-13,Chicago,-0.0603,-0.07050000099999999,-0.106,-0.032699998,-0.066600002
2020-1-13,Houston,-0.048799999000000004,0.0231,-0.152,-0.059700000999999996,-0.043900002
2020-1-13,Phoenix,-0.0449,0.0187,-0.071900003,-0.17,0.016000001
2020-1-13,San Diego,-0.033300001,-0.059799999000000006,-0.0119,-0.036600001,-0.0112
2020-1-13,Dallas,-0.0041100001,0.064400002,0.039299997999999996,-0.11,-0.0068299999
2020-1-13,Las Vegas,-0.0102,-0.026900001,0.022600001,-0.0053500002,-0.0155
2020-1-13,Seattle,-0.031199999,-0.0231,0.027899998999999998,-0.096900001,-0.0328
2020-1-13,Fort Worth,0.0085399998,-0.0062699997999999995,0.10800000000000001,-0.06859999900000001,-0.0288
2020-1-13,San Antonio,-0.025800001,-0.0099999998,-0.065399997,-0.025599999,0.0043299999
2020-1-13,San Jose,-0.020099999,-0.0449,-0.018300001,0.0229,-0.0266
2020-1-13,Detroit,-0.059300002000000004,-0.08209999700000001,-0.12800001,-0.16399999999999998,-0.028999999
2020-1-13,Philadelphia,-0.017100001,-0.0308,0.146,-0.10300000000000001,-0.0348
2020-1-13,Columbus,-0.034200002,-0.023,0.036600001,-0.15800001,0.0046799998
2020-1-13,Austin,-0.0471,-0.024599998999999997,-0.0414,-0.076499999,-0.054699998
2020-1-13,Charlotte,-0.00398,0.0145,-0.0473,-0.084600002,0.035599999
2020-1-13,Indianapolis,-0.0131,0.075499997,0.061000001,-0.032099999,-0.00147
2020-1-13,Jacksonville,-0.039900001000000004,0.0031600001,-0.11199999999999999,-0.068800002,-0.032099999
2020-1-13,Memphis,0.0091899997,0.029100001,0.33700001,-0.0722,-0.042300001
2020-1-13,San Francisco,-0.026000001000000002,-0.0287,0.125,-0.16,-0.042300001
2020-1-13,El Paso,-0.040600002,-0.0328,-0.10099999999999999,-0.0218,0.0023099999
2020-1-13,Baltimore,-0.0049999999,0.10300000000000001,-0.009429999599999999,-0.09080000199999999,-0.0152
2020-1-13,Portland,-0.043699998,0.0178,0.040899999,-0.23600000000000002,-0.0197
2020-1-13,Boston,0.0026700001,-0.0145,0.062700003,0.0174,0.0089600002
2020-1-13,Oklahoma City,-0.0274,-0.0165,-0.07289999700000001,-0.07980000200000001,-0.08659999800000001
2020-1-13,Louisville,-0.0548,-0.021199999,-0.15700001,-0.059700000999999996,-0.052200000999999996
2020-1-13,Denver,-0.037700001000000004,-0.0145,-0.09830000300000001,-0.018300001,-0.040899999
2020-1-13,Washington,0.0341,-0.105,0.244,-0.062899999,0.0147
2020-1-13,Nashville,0.009170000400000001,0.042599998,0.0638,-0.0072400002,-0.037500001
2020-1-13,Milwaukee,-0.062199999000000006,-0.0779,,-0.078100003,-0.15000001
2020-1-13,Albuquerque,0.0125,0.024900001,0.15700001,0.0093599996,-0.0559
2020-1-13,Tucson,-0.0025200001,0.00777,0.073399998,0.00233,-0.024800001000000002
2020-1-13,Fresno,0.016000001,-0.046599999,0.0735,-0.0074800001,0.0241
2020-1-13,Sacramento,-0.0087799998,0.00556,-0.11900000000000001,0.030099999,-0.0217
2020-1-13,Atlanta,-0.087399997,-0.049600001,-0.252,-0.017000001,-0.087200001
2020-1-13,Kansas City,-0.035100002000000005,0.0009689999900000001,0.0277,-0.09960000199999999,-0.052999999000000006
2020-1-13,Miami,-0.061500002000000005,-0.070299998,-0.031099999,-0.11900000000000001,-0.045299999
2020-1-13,Raleigh,-0.015,-0.053100000999999994,-0.0049999999,-0.023800001,0.0039900001
2020-1-13,Omaha,-0.10099999999999999,-0.0385,-0.061700001,-0.222,-0.030200001
2020-1-13,Oakland,0.00337,-0.0024900001,0.08470000300000001,0.007739999799999999,-0.0458
2020-1-13,Minneapolis,-0.071999997,-0.11,-0.039799998999999996,-0.077299997,-0.07970000099999999
2020-1-13,Tampa,-0.049199997999999995,-0.038800001,0.0029800001,-0.12800001,-0.051600002
